Index        {U}              V(V1)             V(V2)      
920      2.10000000e-01    2.75471440e-01    8.30285166e-01
921      2.11000000e-01    2.76123378e-01    8.31074076e-01
922      2.12000000e-01    2.76775200e-01    8.31862694e-01
923      2.13000000e-01    2.77426910e-01    8.32651006e-01
924      2.14000000e-01    2.78078511e-01    8.33438999e-01
925      2.15000000e-01    2.78730010e-01    8.34226657e-01
926      2.16000000e-01    2.79381417e-01    8.35013968e-01
927      2.17000000e-01    2.80032739e-01    8.35800916e-01
928      2.18000000e-01    2.80683982e-01    8.36587487e-01
929      2.19000000e-01    2.81335152e-01    8.37373667e-01
930      2.20000000e-01    2.81986256e-01    8.38159441e-01
931      2.21000000e-01    2.82637302e-01    8.38944793e-01
932      2.22000000e-01    2.83288298e-01    8.39729709e-01
933      2.23000000e-01    2.83939250e-01    8.40514174e-01
934      2.24000000e-01    2.84590169e-01    8.41298171e-01
935      2.25000000e-01    2.85241062e-01    8.42081686e-01
936      2.26000000e-01    2.85891939e-01    8.42864702e-01
937      2.27000000e-01    2.86542810e-01    8.43647203e-01
938      2.28000000e-01    2.87193685e-01    8.44429172e-01
939      2.29000000e-01    2.87844574e-01    8.45210593e-01
940      2.30000000e-01    2.88495488e-01    8.45991448e-01
941      2.31000000e-01    2.89146439e-01    8.46771720e-01
942      2.32000000e-01    2.89797439e-01    8.47551391e-01
943      2.33000000e-01    2.90448498e-01    8.48330444e-01
944      2.34000000e-01    2.91099631e-01    8.49108858e-01
945      2.35000000e-01    2.91750850e-01    8.49886616e-01
946      2.36000000e-01    2.92402167e-01    8.50663697e-01
947      2.37000000e-01    2.93053598e-01    8.51440082e-01
948      2.38000000e-01    2.93705154e-01    8.52215751e-01
949      2.39000000e-01    2.94356852e-01    8.52990683e-01
950      2.40000000e-01    2.95008706e-01    8.53764856e-01
951      2.41000000e-01    2.95660729e-01    8.54538248e-01
952      2.42000000e-01    2.96312939e-01    8.55310837e-01
953      2.43000000e-01    2.96965350e-01    8.56082600e-01
954      2.44000000e-01    2.97617979e-01    8.56853513e-01
955      2.45000000e-01    2.98270841e-01    8.57623552e-01
956      2.46000000e-01    2.98923952e-01    8.58392692e-01
957      2.47000000e-01    2.99577331e-01    8.59160907e-01
958      2.48000000e-01    3.00230993e-01    8.59928172e-01
959      2.49000000e-01    3.00884956e-01    8.60694459e-01
960      2.50000000e-01    3.01539237e-01    8.61459740e-01
961      2.51000000e-01    3.02193853e-01    8.62223988e-01
962      2.52000000e-01    3.02848824e-01    8.62987172e-01
963      2.53000000e-01    3.03504166e-01    8.63749263e-01
964      2.54000000e-01    3.04159897e-01    8.64510229e-01
965      2.55000000e-01    3.04816036e-01    8.65270040e-01
966      2.56000000e-01    3.05472602e-01    8.66028662e-01
967      2.57000000e-01    3.06129612e-01    8.66786062e-01
968      2.58000000e-01    3.06787086e-01    8.67542205e-01
969      2.59000000e-01    3.07445042e-01    8.68297055e-01
970      2.60000000e-01    3.08103499e-01    8.69050578e-01
971      2.61000000e-01    3.08762476e-01    8.69802734e-01
972      2.62000000e-01    3.09421991e-01    8.70553485e-01
973      2.63000000e-01    3.10082063e-01    8.71302793e-01
974      2.64000000e-01    3.10742712e-01    8.72050616e-01
975      2.65000000e-01    3.11403956e-01    8.72796913e-01
976      2.66000000e-01    3.12065814e-01    8.73541641e-01
977      2.67000000e-01    3.12728304e-01    8.74284756e-01
978      2.68000000e-01    3.13391446e-01    8.75026214e-01
979      2.69000000e-01    3.14055259e-01    8.75765967e-01
980      2.70000000e-01    3.14719760e-01    8.76503970e-01
981      2.71000000e-01    3.15384968e-01    8.77240172e-01
982      2.72000000e-01    3.16050903e-01    8.77974525e-01
983      2.73000000e-01    3.16717581e-01    8.78706978e-01
984      2.74000000e-01    3.17385021e-01    8.79437479e-01
985      2.75000000e-01    3.18053242e-01    8.80165974e-01
986      2.76000000e-01    3.18722261e-01    8.80892409e-01
987      2.77000000e-01    3.19392095e-01    8.81616729e-01
988      2.78000000e-01    3.20062763e-01    8.82338876e-01
989      2.79000000e-01    3.20734282e-01    8.83058793e-01
990      2.80000000e-01    3.21406668e-01    8.83776420e-01
991      2.81000000e-01    3.22079939e-01    8.84491697e-01
992      2.82000000e-01    3.22754111e-01    8.85204564e-01
993      2.83000000e-01    3.23429201e-01    8.85914957e-01
994      2.84000000e-01    3.24105225e-01    8.86622813e-01
995      2.85000000e-01    3.24782199e-01    8.87328067e-01
996      2.86000000e-01    3.25460139e-01    8.88030655e-01
997      2.87000000e-01    3.26139061e-01    8.88730508e-01
998      2.88000000e-01    3.26818979e-01    8.89427561e-01
999      2.89000000e-01    3.27499908e-01    8.90121745e-01
1000     2.90000000e-01    3.28181864e-01    8.90812990e-01
1001     2.91000000e-01    3.28864860e-01    8.91501228e-01
1002     2.92000000e-01    3.29548912e-01    8.92186387e-01
1003     2.93000000e-01    3.30234032e-01    8.92868397e-01
1004     2.94000000e-01    3.30920234e-01    8.93547186e-01
1005     2.95000000e-01    3.31607532e-01    8.94222682e-01
1006     2.96000000e-01    3.32295938e-01    8.94894813e-01
1007     2.97000000e-01    3.32985465e-01    8.95563506e-01
1008     2.98000000e-01    3.33676126e-01    8.96228688e-01
1009     2.99000000e-01    3.34367932e-01    8.96890287e-01
1010     3.00000000e-01    3.35060896e-01    8.97548227e-01
1011     3.01000000e-01    3.35755028e-01    8.98202438e-01
1012     3.02000000e-01    3.36450341e-01    8.98852845e-01
1013     3.03000000e-01    3.37146844e-01    8.99499376e-01
1014     3.04000000e-01    3.37844548e-01    9.00141959e-01
1015     3.05000000e-01    3.38543464e-01    9.00780520e-01
1016     3.06000000e-01    3.39243602e-01    9.01414988e-01
1017     3.07000000e-01    3.39944971e-01    9.02045293e-01
1018     3.08000000e-01    3.40647580e-01    9.02671362e-01
1019     3.09000000e-01    3.41351439e-01    9.03293127e-01
1020     3.10000000e-01    3.42056555e-01    9.03910518e-01
1021     3.11000000e-01    3.42762939e-01    9.04523466e-01
1022     3.12000000e-01    3.43470598e-01    9.05131903e-01
1023     3.13000000e-01    3.44179539e-01    9.05735764e-01
1024     3.14000000e-01    3.44889771e-01    9.06334982e-01
1025     3.15000000e-01    3.45601300e-01    9.06929493e-01
1026     3.16000000e-01    3.46314134e-01    9.07519232e-01
1027     3.17000000e-01    3.47028280e-01    9.08104138e-01
1028     3.18000000e-01    3.47743744e-01    9.08684150e-01
1029     3.19000000e-01    3.48460531e-01    9.09259205e-01
1030     3.20000000e-01    3.49178650e-01    9.09829247e-01
1031     3.21000000e-01    3.49898104e-01    9.10394216e-01
1032     3.22000000e-01    3.50618899e-01    9.10954057e-01
1033     3.23000000e-01    3.51341042e-01    9.11508714e-01
1034     3.24000000e-01    3.52064536e-01    9.12058133e-01
1035     3.25000000e-01    3.52789386e-01    9.12602261e-01
1036     3.26000000e-01    3.53515598e-01    9.13141046e-01
1037     3.27000000e-01    3.54243175e-01    9.13674438e-01
1038     3.28000000e-01    3.54972121e-01    9.14202389e-01
1039     3.29000000e-01    3.55702441e-01    9.14724849e-01
1040     3.30000000e-01    3.56434139e-01    9.15241772e-01
1041     3.31000000e-01    3.57167217e-01    9.15753112e-01
1042     3.32000000e-01    3.57901679e-01    9.16258826e-01
1043     3.33000000e-01    3.58637528e-01    9.16758869e-01
1044     3.34000000e-01    3.59374767e-01    9.17253199e-01
1045     3.35000000e-01    3.60113399e-01    9.17741776e-01
1046     3.36000000e-01    3.60853427e-01    9.18224558e-01
1047     3.37000000e-01    3.61594853e-01    9.18701508e-01
1048     3.38000000e-01    3.62337679e-01    9.19172586e-01
1049     3.39000000e-01    3.63081908e-01    9.19637755e-01
1050     3.40000000e-01    3.63827542e-01    9.20096979e-01
1051     3.41000000e-01    3.64574582e-01    9.20550222e-01
1052     3.42000000e-01    3.65323030e-01    9.20997450e-01
1053     3.43000000e-01    3.66072889e-01    9.21438629e-01
1054     3.44000000e-01    3.66824158e-01    9.21873725e-01
1055     3.45000000e-01    3.67576841e-01    9.22302707e-01
1056     3.46000000e-01    3.68330938e-01    9.22725543e-01
1057     3.47000000e-01    3.69086451e-01    9.23142201e-01
1058     3.48000000e-01    3.69843380e-01    9.23552651e-01
1059     3.49000000e-01    3.70601726e-01    9.23956864e-01
1060     3.50000000e-01    3.71361492e-01    9.24354811e-01
1061     3.51000000e-01    3.72122677e-01    9.24746462e-01
1062     3.52000000e-01    3.72885282e-01    9.25131791e-01
1063     3.53000000e-01    3.73649308e-01    9.25510768e-01
1064     3.54000000e-01    3.74414757e-01    9.25883368e-01
1065     3.55000000e-01    3.75181627e-01    9.26249563e-01
1066     3.56000000e-01    3.75949921e-01    9.26609328e-01
1067     3.57000000e-01    3.76719638e-01    9.26962637e-01
1068     3.58000000e-01    3.77490780e-01    9.27309463e-01
1069     3.59000000e-01    3.78263346e-01    9.27649783e-01
1070     3.60000000e-01    3.79037336e-01    9.27983572e-01
1071     3.61000000e-01    3.79812753e-01    9.28310805e-01
1072     3.62000000e-01    3.80589595e-01    9.28631459e-01
1073     3.63000000e-01    3.81367863e-01    9.28945509e-01
1074     3.64000000e-01    3.82147558e-01    9.29252932e-01
1075     3.65000000e-01    3.82928679e-01    9.29553706e-01
1076     3.66000000e-01    3.83711228e-01    9.29847807e-01
1077     3.67000000e-01    3.84495204e-01    9.30135212e-01
1078     3.68000000e-01    3.85280608e-01    9.30415901e-01
1079     3.69000000e-01    3.86067440e-01    9.30689849e-01
1080     3.70000000e-01    3.86855700e-01    9.30957036e-01
1081     3.71000000e-01    3.87645389e-01    9.31217439e-01
1082     3.72000000e-01    3.88436507e-01    9.31471038e-01
1083     3.73000000e-01    3.89229055e-01    9.31717810e-01
1084     3.74000000e-01    3.90023032e-01    9.31957735e-01
1085     3.75000000e-01    3.90818440e-01    9.32190792e-01
1086     3.76000000e-01    3.91615278e-01    9.32416960e-01
1087     3.77000000e-01    3.92413546e-01    9.32636219e-01
1088     3.78000000e-01    3.93213247e-01    9.32848547e-01
1089     3.79000000e-01    3.94014378e-01    9.33053925e-01
1090     3.80000000e-01    3.94816943e-01    9.33252332e-01
1091     3.81000000e-01    3.95620939e-01    9.33443749e-01
1092     3.82000000e-01    3.96426370e-01    9.33628156e-01
1093     3.83000000e-01    3.97233233e-01    9.33805532e-01
1094     3.84000000e-01    3.98041531e-01    9.33975859e-01
1095     3.85000000e-01    3.98851264e-01    9.34139117e-01
1096     3.86000000e-01    3.99662433e-01    9.34295286e-01
1097     3.87000000e-01    4.00475037e-01    9.34444348e-01
1098     3.88000000e-01    4.01289079e-01    9.34586283e-01
1099     3.89000000e-01    4.02104557e-01    9.34721073e-01
1100     3.90000000e-01    4.02921474e-01    9.34848699e-01
1101     3.91000000e-01    4.03739829e-01    9.34969141e-01
1102     3.92000000e-01    4.04559624e-01    9.35082382e-01
1103     3.93000000e-01    4.05380860e-01    9.35188404e-01
1104     3.94000000e-01    4.06203536e-01    9.35287187e-01
1105     3.95000000e-01    4.07027654e-01    9.35378714e-01
1106     3.96000000e-01    4.07853215e-01    9.35462967e-01
1107     3.97000000e-01    4.08680219e-01    9.35539928e-01
1108     3.98000000e-01    4.09508668e-01    9.35609579e-01
1109     3.99000000e-01    4.10338561e-01    9.35671903e-01
1110     4.00000000e-01    4.11169900e-01    9.35726882e-01
1111     4.01000000e-01    4.12002686e-01    9.35774499e-01
1112     4.02000000e-01    4.12836919e-01    9.35814737e-01
1113     4.03000000e-01    4.13672601e-01    9.35847579e-01
1114     4.04000000e-01    4.14509732e-01    9.35873007e-01
1115     4.05000000e-01    4.15348313e-01    9.35891007e-01
1116     4.06000000e-01    4.16188344e-01    9.35901559e-01
1117     4.07000000e-01    4.17029827e-01    9.35904650e-01
1118     4.08000000e-01    4.17872761e-01    9.35900262e-01
1119     4.09000000e-01    4.18717149e-01    9.35888379e-01
1120     4.10000000e-01    4.19562991e-01    9.35868985e-01
1121     4.11000000e-01    4.20410286e-01    9.35842066e-01
1122     4.12000000e-01    4.21259036e-01    9.35807606e-01
1123     4.13000000e-01    4.22109242e-01    9.35765589e-01
1124     4.14000000e-01    4.22960903e-01    9.35716000e-01
1125     4.15000000e-01    4.23814021e-01    9.35658825e-01
1126     4.16000000e-01    4.24668596e-01    9.35594050e-01
1127     4.17000000e-01    4.25524627e-01    9.35521659e-01
1128     4.18000000e-01    4.26382116e-01    9.35441639e-01
1129     4.19000000e-01    4.27241062e-01    9.35353977e-01
1130     4.20000000e-01    4.28101466e-01    9.35258659e-01
1131     4.21000000e-01    4.28963327e-01    9.35155671e-01
1132     4.22000000e-01    4.29826646e-01    9.35045001e-01
1133     4.23000000e-01    4.30691423e-01    9.34926636e-01
1134     4.24000000e-01    4.31557657e-01    9.34800564e-01
1135     4.25000000e-01    4.32425347e-01    9.34666772e-01
1136     4.26000000e-01    4.33294494e-01    9.34525251e-01
1137     4.27000000e-01    4.34165096e-01    9.34375987e-01
1138     4.28000000e-01    4.35037153e-01    9.34218971e-01
1139     4.29000000e-01    4.35910665e-01    9.34054192e-01
1140     4.30000000e-01    4.36785630e-01    9.33881639e-01
1141     4.31000000e-01    4.37662046e-01    9.33701304e-01
1142     4.32000000e-01    4.38539914e-01    9.33513176e-01
1143     4.33000000e-01    4.39419230e-01    9.33317248e-01
1144     4.34000000e-01    4.40299995e-01    9.33113511e-01
1145     4.35000000e-01    4.41182205e-01    9.32901957e-01
1146     4.36000000e-01    4.42065860e-01    9.32682579e-01
1147     4.37000000e-01    4.42950957e-01    9.32455371e-01
1148     4.38000000e-01    4.43837493e-01    9.32220325e-01
1149     4.39000000e-01    4.44725467e-01    9.31977437e-01
1150     4.40000000e-01    4.45614875e-01    9.31726678e-01
1151     4.41000000e-01    4.46505716e-01    9.31468008e-01
1152     4.42000000e-01    4.47397985e-01    9.31201423e-01
1153     4.43000000e-01    4.48291680e-01    9.30926920e-01
1154     4.44000000e-01    4.49186796e-01    9.30644497e-01
1155     4.45000000e-01    4.50083332e-01    9.30354154e-01
1156     4.46000000e-01    4.50981282e-01    9.30055890e-01
1157     4.47000000e-01    4.51880642e-01    9.29749706e-01
1158     4.48000000e-01    4.52781409e-01    9.29435603e-01
1159     4.49000000e-01    4.53683578e-01    9.29113582e-01
1160     4.50000000e-01    4.54587143e-01    9.28783649e-01
1161     4.51000000e-01    4.55492100e-01    9.28445805e-01
1162     4.52000000e-01    4.56398444e-01    9.28100057e-01
1163     4.53000000e-01    4.57306169e-01    9.27746410e-01
1164     4.54000000e-01    4.58215270e-01    9.27384871e-01
1165     4.55000000e-01    4.59125740e-01    9.27015448e-01
1166     4.56000000e-01    4.60037573e-01    9.26638150e-01
1167     4.57000000e-01    4.60950764e-01    9.26252986e-01
1168     4.58000000e-01    4.61865304e-01    9.25859968e-01
1169     4.59000000e-01    4.62781187e-01    9.25459108e-01
1170     4.60000000e-01    4.63698407e-01    9.25050419e-01
1171     4.61000000e-01    4.64616955e-01    9.24633916e-01
1172     4.62000000e-01    4.65536823e-01    9.24209614e-01
1173     4.63000000e-01    4.66458005e-01    9.23777529e-01
1174     4.64000000e-01    4.67380491e-01    9.23337681e-01
1175     4.65000000e-01    4.68304274e-01    9.22890088e-01
1176     4.66000000e-01    4.69229344e-01    9.22434771e-01
1177     4.67000000e-01    4.70155692e-01    9.21971752e-01
1178     4.68000000e-01    4.71083310e-01    9.21501053e-01
1179     4.69000000e-01    4.72012188e-01    9.21022700e-01
1180     4.70000000e-01    4.72942316e-01    9.20536717e-01
1181     4.71000000e-01    4.73873685e-01    9.20043133e-01
1182     4.72000000e-01    4.74806284e-01    9.19541975e-01
1183     4.73000000e-01    4.75740103e-01    9.19033275e-01
1184     4.74000000e-01    4.76675132e-01    9.18517062e-01
1185     4.75000000e-01    4.77611359e-01    9.17993369e-01
1186     4.76000000e-01    4.78548774e-01    9.17462232e-01
1187     4.77000000e-01    4.79487366e-01    9.16923684e-01
1188     4.78000000e-01    4.80427123e-01    9.16377764e-01
1189     4.79000000e-01    4.81368033e-01    9.15824510e-01
1190     4.80000000e-01    4.82310086e-01    9.15263962e-01
1191     4.81000000e-01    4.83253268e-01    9.14696160e-01
1192     4.82000000e-01    4.84197568e-01    9.14121148e-01
1193     4.83000000e-01    4.85142974e-01    9.13538970e-01
1194     4.84000000e-01    4.86089473e-01    9.12949672e-01
1195     4.85000000e-01    4.87037052e-01    9.12353300e-01
1196     4.86000000e-01    4.87985699e-01    9.11749903e-01
1197     4.87000000e-01    4.88935401e-01    9.11139531e-01
1198     4.88000000e-01    4.89886145e-01    9.10522235e-01
1199     4.89000000e-01    4.90837918e-01    9.09898068e-01
1200     4.90000000e-01    4.91790706e-01    9.09267084e-01
1201     4.91000000e-01    4.92744497e-01    9.08629337e-01
1202     4.92000000e-01    4.93699276e-01    9.07984886e-01
1203     4.93000000e-01    4.94655030e-01    9.07333787e-01
1204     4.94000000e-01    4.95611747e-01    9.06676099e-01
1205     4.95000000e-01    4.96569411e-01    9.06011884e-01
1206     4.96000000e-01    4.97528009e-01    9.05341203e-01
1207     4.97000000e-01    4.98487528e-01    9.04664119e-01
1208     4.98000000e-01    4.99447954e-01    9.03980695e-01
1209     4.99000000e-01    5.00409273e-01    9.03290997e-01
1210     5.00000000e-01    5.01371470e-01    9.02595091e-01
1211     5.01000000e-01    5.02334533e-01    9.01893044e-01
1212     5.02000000e-01    5.03298446e-01    9.01184925e-01
1213     5.03000000e-01    5.04263197e-01    9.00470801e-01
1214     5.04000000e-01    5.05228771e-01    8.99750744e-01
1215     5.05000000e-01    5.06195155e-01    8.99024825e-01
1216     5.06000000e-01    5.07162334e-01    8.98293114e-01
1217     5.07000000e-01    5.08130295e-01    8.97555685e-01
1218     5.08000000e-01    5.09099025e-01    8.96812610e-01
1219     5.09000000e-01    5.10068508e-01    8.96063964e-01
1220     5.10000000e-01    5.11038732e-01    8.95309821e-01
1221     5.11000000e-01    5.12009683e-01    8.94550256e-01
1222     5.12000000e-01    5.12981348e-01    8.93785344e-01
1223     5.13000000e-01    5.13953712e-01    8.93015162e-01
1224     5.14000000e-01    5.14926764e-01    8.92239786e-01
1225     5.15000000e-01    5.15900488e-01    8.91459293e-01
1226     5.16000000e-01    5.16874873e-01    8.90673760e-01
1227     5.17000000e-01    5.17849905e-01    8.89883263e-01
1228     5.18000000e-01    5.18825571e-01    8.89087882e-01
1229     5.19000000e-01    5.19801859e-01    8.88287693e-01
1230     5.20000000e-01    5.20778755e-01    8.87482775e-01
1231     5.21000000e-01    5.21756247e-01    8.86673204e-01
1232     5.22000000e-01    5.22734323e-01    8.85859060e-01
1233     5.23000000e-01    5.23712969e-01    8.85040419e-01
1234     5.24000000e-01    5.24692175e-01    8.84217360e-01
1235     5.25000000e-01    5.25671928e-01    8.83389959e-01
1236     5.26000000e-01    5.26652215e-01    8.82558295e-01
1237     5.27000000e-01    5.27633026e-01    8.81722444e-01
1238     5.28000000e-01    5.28614349e-01    8.80882484e-01
1239     5.29000000e-01    5.29596172e-01    8.80038490e-01
1240     5.30000000e-01    5.30578483e-01    8.79190538e-01
1241     5.31000000e-01    5.31561273e-01    8.78338705e-01
1242     5.32000000e-01    5.32544529e-01    8.77483066e-01
1243     5.33000000e-01    5.33528241e-01    8.76623695e-01
1244     5.34000000e-01    5.34512399e-01    8.75760666e-01
1245     5.35000000e-01    5.35496992e-01    8.74894053e-01
1246     5.36000000e-01    5.36482009e-01    8.74023929e-01
1247     5.37000000e-01    5.37467441e-01    8.73150367e-01
1248     5.38000000e-01    5.38453278e-01    8.72273437e-01
1249     5.39000000e-01    5.39439509e-01    8.71393212e-01
1250     5.40000000e-01    5.40426125e-01    8.70509760e-01
1251     5.41000000e-01    5.41413117e-01    8.69623152e-01
1252     5.42000000e-01    5.42400476e-01    8.68733457e-01
1253     5.43000000e-01    5.43388192e-01    8.67840742e-01
1254     5.44000000e-01    5.44376257e-01    8.66945075e-01
1255     5.45000000e-01    5.45364661e-01    8.66046521e-01
1256     5.46000000e-01    5.46353396e-01    8.65145147e-01
1257     5.47000000e-01    5.47342454e-01    8.64241016e-01
1258     5.48000000e-01    5.48331827e-01    8.63334192e-01
1259     5.49000000e-01    5.49321506e-01    8.62424738e-01
1260     5.50000000e-01    5.50311484e-01    8.61512716e-01
1261     5.51000000e-01    5.51301752e-01    8.60598187e-01
1262     5.52000000e-01    5.52292304e-01    8.59681211e-01
1263     5.53000000e-01    5.53283132e-01    8.58761846e-01
1264     5.54000000e-01    5.54274228e-01    8.57840151e-01
1265     5.55000000e-01    5.55265585e-01    8.56916183e-01
1266     5.56000000e-01    5.56257197e-01    8.55989997e-01
1267     5.57000000e-01    5.57249057e-01    8.55061650e-01
1268     5.58000000e-01    5.58241157e-01    8.54131195e-01
1269     5.59000000e-01    5.59233493e-01    8.53198685e-01
1270     5.60000000e-01    5.60226056e-01    8.52264174e-01
1271     5.61000000e-01    5.61218842e-01    8.51327711e-01
1272     5.62000000e-01    5.62211844e-01    8.50389347e-01
1273     5.63000000e-01    5.63205055e-01    8.49449133e-01
1274     5.64000000e-01    5.64198472e-01    8.48507115e-01
1275     5.65000000e-01    5.65192086e-01    8.47563342e-01
1276     5.66000000e-01    5.66185895e-01    8.46617860e-01
1277     5.67000000e-01    5.67179890e-01    8.45670715e-01
1278     5.68000000e-01    5.68174069e-01    8.44721951e-01
1279     5.69000000e-01    5.69168425e-01    8.43771612e-01
1280     5.70000000e-01    5.70162954e-01    8.42819740e-01
1281     5.71000000e-01    5.71157650e-01    8.41866378e-01
1282     5.72000000e-01    5.72152510e-01    8.40911566e-01
1283     5.73000000e-01    5.73147527e-01    8.39955345e-01
1284     5.74000000e-01    5.74142699e-01    8.38997753e-01
1285     5.75000000e-01    5.75138020e-01    8.38038829e-01
1286     5.76000000e-01    5.76133486e-01    8.37078610e-01
1287     5.77000000e-01    5.77129093e-01    8.36117133e-01
1288     5.78000000e-01    5.78124837e-01    8.35154434e-01
1289     5.79000000e-01    5.79120714e-01    8.34190547e-01
1290     5.80000000e-01    5.80116721e-01    8.33225506e-01
1291     5.81000000e-01    5.81112853e-01    8.32259345e-01
1292     5.82000000e-01    5.82109106e-01    8.31292096e-01
1293     5.83000000e-01    5.83105478e-01    8.30323791e-01
1294     5.84000000e-01    5.84101964e-01    8.29354460e-01
1295     5.85000000e-01    5.85098562e-01    8.28384134e-01
1296     5.86000000e-01    5.86095268e-01    8.27412842e-01
1297     5.87000000e-01    5.87092079e-01    8.26440613e-01
1298     5.88000000e-01    5.88088991e-01    8.25467474e-01
1299     5.89000000e-01    5.89086003e-01    8.24493454e-01
1300     5.90000000e-01    5.90083110e-01    8.23518577e-01
1301     5.91000000e-01    5.91080310e-01    8.22542871e-01
1302     5.92000000e-01    5.92077600e-01    8.21566360e-01
1303     5.93000000e-01    5.93074978e-01    8.20589068e-01
1304     5.94000000e-01    5.94072441e-01    8.19611021e-01
1305     5.95000000e-01    5.95069985e-01    8.18632239e-01
1306     5.96000000e-01    5.96067610e-01    8.17652748e-01
1307     5.97000000e-01    5.97065312e-01    8.16672567e-01
1308     5.98000000e-01    5.98063089e-01    8.15691720e-01
1309     5.99000000e-01    5.99060939e-01    8.14710226e-01
1310     6.00000000e-01    6.00058859e-01    8.13728105e-01
1311     6.01000000e-01    6.01056847e-01    8.12745378e-01
1312     6.02000000e-01    6.02054902e-01    8.11762064e-01
1313     6.03000000e-01    6.03053020e-01    8.10778180e-01
1314     6.04000000e-01    6.04051201e-01    8.09793746e-01
1315     6.05000000e-01    6.05049443e-01    8.08808779e-01
1316     6.06000000e-01    6.06047742e-01    8.07823295e-01
1317     6.07000000e-01    6.07046098e-01    8.06837311e-01
1318     6.08000000e-01    6.08044509e-01    8.05850844e-01
1319     6.09000000e-01    6.09042973e-01    8.04863909e-01
1320     6.10000000e-01    6.10041488e-01    8.03876521e-01
1321     6.11000000e-01    6.11040054e-01    8.02888695e-01
1322     6.12000000e-01    6.12038667e-01    8.01900445e-01
1323     6.13000000e-01    6.13037327e-01    8.00911785e-01
1324     6.14000000e-01    6.14036032e-01    7.99922729e-01
1325     6.15000000e-01    6.15034781e-01    7.98933289e-01
1326     6.16000000e-01    6.16033573e-01    7.97943479e-01
1327     6.17000000e-01    6.17032405e-01    7.96953310e-01
1328     6.18000000e-01    6.18031277e-01    7.95962795e-01
1329     6.19000000e-01    6.19030187e-01    7.94971944e-01
1330     6.20000000e-01    6.20029135e-01    7.93980770e-01
1331     6.21000000e-01    6.21028119e-01    7.92989283e-01
1332     6.22000000e-01    6.22027137e-01    7.91997493e-01
1333     6.23000000e-01    6.23026189e-01    7.91005411e-01
1334     6.24000000e-01    6.24025274e-01    7.90013046e-01
1335     6.25000000e-01    6.25024390e-01    7.89020409e-01
1336     6.26000000e-01    6.26023537e-01    7.88027509e-01
1337     6.27000000e-01    6.27022713e-01    7.87034353e-01
1338     6.28000000e-01    6.28021918e-01    7.86040952e-01
1339     6.29000000e-01    6.29021150e-01    7.85047314e-01
1340     6.30000000e-01    6.30020409e-01    7.84053446e-01
1341     6.31000000e-01    6.31019694e-01    7.83059356e-01
1342     6.32000000e-01    6.32019003e-01    7.82065053e-01
1343     6.33000000e-01    6.33018337e-01    7.81070544e-01
1344     6.34000000e-01    6.34017694e-01    7.80075835e-01
1345     6.35000000e-01    6.35017074e-01    7.79080934e-01
1346     6.36000000e-01    6.36016475e-01    7.78085848e-01
1347     6.37000000e-01    6.37015898e-01    7.77090582e-01
1348     6.38000000e-01    6.38015341e-01    7.76095144e-01
1349     6.39000000e-01    6.39014803e-01    7.75099538e-01
1350     6.40000000e-01    6.40014285e-01    7.74103772e-01
1351     6.41000000e-01    6.41013785e-01    7.73107851e-01
1352     6.42000000e-01    6.42013302e-01    7.72111779e-01
1353     6.43000000e-01    6.43012837e-01    7.71115563e-01
1354     6.44000000e-01    6.44012388e-01    7.70119208e-01
1355     6.45000000e-01    6.45011955e-01    7.69122719e-01
1356     6.46000000e-01    6.46011538e-01    7.68126099e-01
1357     6.47000000e-01    6.47011136e-01    7.67129355e-01
1358     6.48000000e-01    6.48010748e-01    7.66132490e-01
1359     6.49000000e-01    6.49010373e-01    7.65135509e-01
1360     6.50000000e-01    6.50010013e-01    7.64138416e-01
1361     6.51000000e-01    6.51009665e-01    7.63141214e-01
1362     6.52000000e-01    6.52009330e-01    7.62143909e-01
1363     6.53000000e-01    6.53009007e-01    7.61146503e-01
1364     6.54000000e-01    6.54008695e-01    7.60149000e-01
1365     6.55000000e-01    6.55008395e-01    7.59151404e-01
1366     6.56000000e-01    6.56008106e-01    7.58153718e-01
1367     6.57000000e-01    6.57007827e-01    7.57155945e-01
1368     6.58000000e-01    6.58007558e-01    7.56158089e-01
1369     6.59000000e-01    6.59007299e-01    7.55160152e-01
1370     6.60000000e-01    6.60007050e-01    7.54162138e-01
1371     6.61000000e-01    6.61006809e-01    7.53164049e-01
1372     6.62000000e-01    6.62006578e-01    7.52165888e-01
1373     6.63000000e-01    6.63006354e-01    7.51167658e-01
1374     6.64000000e-01    6.64006139e-01    7.50169360e-01
1375     6.65000000e-01    6.65005932e-01    7.49170999e-01
1376     6.66000000e-01    6.66005733e-01    7.48172575e-01
1377     6.67000000e-01    6.67005541e-01    7.47174092e-01
1378     6.68000000e-01    6.68005355e-01    7.46175551e-01
1379     6.69000000e-01    6.69005177e-01    7.45176955e-01
1380     6.70000000e-01    6.70005005e-01    7.44178306e-01
1381     6.71000000e-01    6.71004840e-01    7.43179605e-01
1382     6.72000000e-01    6.72004681e-01    7.42180854e-01
1383     6.73000000e-01    6.73004528e-01    7.41182056e-01
1384     6.74000000e-01    6.74004380e-01    7.40183212e-01
1385     6.75000000e-01    6.75004238e-01    7.39184324e-01
1386     6.76000000e-01    6.76004101e-01    7.38185394e-01
1387     6.77000000e-01    6.77003969e-01    7.37186422e-01
