sample_id,corner,temperature,vdd,rows,cols,choose_columnmux,pu_width,pd_width,pg_width,cell_length,pu_model,pd_model,pg_model,sa_p_width,sa_n_width,sa_length,sa_p_model,sa_n_model,wld_nand_p_width,wld_inv_p_width,wld_nand_n_width,wld_inv_n_width,wld_length,wld_nand_p_model,wld_inv_p_model,wld_nand_n_model,wld_inv_n_model,prc_p_width,prc_length,prc_p_model,mux_p_width,mux_n_width,mux_length,mux_p_model,mux_n_model,wrd_p_width,wrd_n_width,wrd_length,wrd_p_model,wrd_n_model,dec_nand_p_width,dec_inv_p_width,dec_nand_n_width,dec_inv_n_width,dec_length,dec_nand_p_model,dec_inv_p_model,dec_nand_n_model,dec_inv_n_model,mc_runs,vth_std,use_mc,use_rc,use_equivalent,raw_read_delay,raw_write_delay,read_pstc,read_pdyn,write_pstc,write_pdyn,hold_snm,read_snm,write_snm,valid_snm,valid_delay,valid_design,status,num_arrays,area,total_macro_area,single_array_area,single_array_area_um2,area_um2
141,TT,25.0,1.0,128,256,False,7.775309185493234e-08,1.8663707353230981e-07,1.3179401961840468e-07,5.7424878827442366e-08,PMOS_VTH,NMOS_VTL,NMOS_VTG,4.755206910181894e-07,2.729483954210491e-07,5.59955590444521e-08,PMOS_VTG,NMOS_VTL,2.509886152766162e-07,2.62937189439314e-07,1.973491358255594e-07,8.986902691770683e-08,5.5455327738984555e-08,PMOS_VTL,PMOS_VTL,NMOS_VTH,NMOS_VTG,2.234764573045826e-07,5.5351015444377014e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.508707e-09,1.08842597e-09,0.0006576385,0.004233909,0.0003601504,0.01266395,0.2947565955318054,0.1330111773814075,0.9140351007742478,True,True,True,ok,8,3.3267514408187203e-07,3.3267514408187203e-07,4.1584393010234004e-08,41584.393010234,332675.144081872
142,TT,25.0,1.0,128,256,False,9.245821646748893e-08,1.663516930677819e-07,1.278232771317031e-07,5.984030628108146e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,5.756767177635828e-07,3.105968500102319e-07,5.5236887488829656e-08,PMOS_VTL,NMOS_VTH,3.031791876480523e-07,2.609034758644797e-07,2.14936724611603e-07,1.063113021176106e-07,5.5272157793359177e-08,PMOS_VTL,PMOS_VTL,NMOS_VTG,NMOS_VTL,2.8823486247636025e-07,5.7905178766291846e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.050963e-09,9.9492764e-10,0.0004920155,0.004343393,0.0001947532,0.01279773,0.3825886502545491,0.1466967009225076,0.8807079051837096,True,False,False,ok,8,3.3882423692637804e-07,3.3882423692637804e-07,4.2353029615797255e-08,42353.029615797255,338824.23692637804
143,TT,25.0,1.0,128,256,False,8.25183804059933e-08,1.7146173616459864e-07,1.4981702451308465e-07,5.246287226157233e-08,PMOS_VTH,NMOS_VTH,NMOS_VTG,5.592242961361968e-07,2.865273753236656e-07,5.496752264349716e-08,PMOS_VTH,NMOS_VTL,3.235871427707248e-07,2.49799265620926e-07,1.8466324419745042e-07,8.309280691960895e-08,5.2900596626918276e-08,PMOS_VTG,PMOS_VTL,NMOS_VTG,NMOS_VTH,2.1722809718882482e-07,5.4160801794091e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.484219e-09,1.03539904e-09,0.0003795531,0.004296118,7.935663e-05,0.01274858,0.429202833397709,0.0002960557097878,0.997698085027814,True,True,True,ok,8,3.2866524957308917e-07,3.2866524957308917e-07,4.1083156196636146e-08,41083.15619663615,328665.2495730892
144,TT,25.0,1.0,128,256,False,1.0079035236106232e-07,2.203618517109485e-07,1.615760783850057e-07,5.029917611792566e-08,PMOS_VTH,NMOS_VTG,NMOS_VTG,6.416324515518495e-07,2.342136389940909e-07,5.2516725767399325e-08,PMOS_VTG,NMOS_VTL,2.68276808917071e-07,2.5702766806472653e-07,1.991628949711192e-07,8.44544472313298e-08,5.7235923623964414e-08,PMOS_VTL,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.581465498810353e-07,5.309380121552496e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.099638e-09,1.03059262e-09,0.0005321282,0.004375382,0.0002124237,0.01302104,0.3320552712081202,0.1295846588350371,0.9252171297271196,True,False,False,ok,8,3.4836504752983305e-07,3.4836504752983305e-07,4.354563094122913e-08,43545.63094122913,348365.04752983304
145,TT,25.0,1.0,128,256,False,1.036921416741283e-07,2.2538410836002714e-07,1.31757943548582e-07,5.122134873001241e-08,PMOS_VTH,NMOS_VTL,NMOS_VTL,6.032231228501687e-07,2.3286023241813054e-07,5.674504555109293e-08,PMOS_VTG,NMOS_VTG,2.759816287595595e-07,2.1790263116722498e-07,1.595864974903049e-07,7.454434157451251e-08,5.5507328022836e-08,PMOS_VTG,PMOS_VTG,NMOS_VTL,NMOS_VTL,2.707020283268564e-07,5.8742963209038894e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.287609e-09,1.00614484e-09,0.0009640252,0.004382477,0.0006927981,0.01285388,0.2821154524430618,0.100363509993376,0.8993224261446215,True,True,True,ok,8,3.4342109838835984e-07,3.4342109838835984e-07,4.292763729854498e-08,42927.63729854498,343421.0983883598
146,TT,25.0,1.0,128,256,False,1.0231047015252864e-07,1.928045689572515e-07,1.1149390493822633e-07,5.5356540391912446e-08,PMOS_VTH,NMOS_VTL,NMOS_VTG,4.367477028788791e-07,2.3634878109414403e-07,5.5104308920017787e-08,PMOS_VTH,NMOS_VTG,3.042117644035177e-07,2.389724879516624e-07,1.623674527074757e-07,9.608679310330637e-08,5.051019643076541e-08,PMOS_VTH,PMOS_VTL,NMOS_VTG,NMOS_VTG,2.3866469920505905e-07,5.983420198366154e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.543173e-09,1.05873816e-09,0.0006356027,0.00421869,0.0003531051,0.01275049,0.2993933146062545,0.1582002492074646,0.7553580126946764,True,True,True,ok,8,3.3184317737723287e-07,3.3184317737723287e-07,4.148039717215411e-08,41480.39717215411,331843.1773772329
147,TT,25.0,1.0,128,256,False,7.547189490491104e-08,2.199713564073667e-07,1.375651594376161e-07,5.144673477993534e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.362644440537029e-07,3.193240956774129e-07,5.3081772400157567e-08,PMOS_VTL,NMOS_VTL,2.71721843879659e-07,3.082781469701969e-07,2.0307071608120484e-07,1.0176110388392589e-07,5.6630343943027534e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTG,2.513140409888408e-07,5.996188356634083e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.216533e-09,9.9919781e-10,0.001112224,0.004331658,0.0008189455,0.01295638,0.3026170137145772,0.1277293775184039,0.894540337229669,True,True,True,ok,8,3.346685917700049e-07,3.346685917700049e-07,4.1833573971250616e-08,41833.57397125062,334668.59177000495
148,TT,25.0,1.0,128,256,False,1.0339297381849029e-07,2.0467916263895036e-07,1.295536632681926e-07,5.81604370763471e-08,PMOS_VTH,NMOS_VTL,NMOS_VTL,6.332058893936516e-07,2.673783596604396e-07,5.4161579890288015e-08,PMOS_VTG,NMOS_VTG,2.2652473242300323e-07,2.690223451297268e-07,1.4945146249284232e-07,8.314611154239493e-08,5.09908257919503e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,3.000248793028335e-07,5.0904830493070747e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.391091e-09,1.03029366e-09,0.0005959519,0.004379827,0.0003178427,0.01282409,0.3035429742871816,0.1171313713906378,0.8940237405716832,True,True,True,ok,8,3.512113416259501e-07,3.512113416259501e-07,4.3901417703243765e-08,43901.417703243766,351211.3416259501
149,TT,25.0,1.0,128,256,False,9.404915757281037e-08,2.1228282418801698e-07,1.4101075288335072e-07,5.158450775826026e-08,PMOS_VTH,NMOS_VTH,NMOS_VTG,6.216430305412612e-07,2.714627008961396e-07,5.314272130634853e-08,PMOS_VTH,NMOS_VTL,2.3860815797306655e-07,2.739212610281079e-07,2.13824524332253e-07,8.091971258348219e-08,5.6486209608237926e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTL,2.193196086399965e-07,5.672797073972766e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.442492e-09,1.03596885e-09,0.0003405596,0.004352347,7.188277e-05,0.0127861,0.4280617094239776,0.1549679707725658,0.92200602419057,True,True,True,ok,8,3.398080405663895e-07,3.398080405663895e-07,4.247600507079869e-08,42476.00507079869,339808.0405663895
0,TT,25.0,1.0,256,256,False,8.07291119252546e-08,1.7366854523063046e-07,1.2498961587332632e-07,5.8889929653992954e-08,PMOS_VTG,NMOS_VTL,NMOS_VTL,6.279125876438052e-07,3.050575739434375e-07,5.9188293604215975e-08,PMOS_VTL,NMOS_VTG,2.467259266138345e-07,2.585621794032859e-07,1.54063505966626e-07,8.652727111461839e-08,5.2347861568721755e-08,PMOS_VTL,PMOS_VTH,NMOS_VTG,NMOS_VTL,2.6614280020185374e-07,5.279957708076736e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.910208e-09,1.3607958e-09,0.001000594,0.008539717,0.0007495917,0.03505187,0.3286180152452775,0.1327529511773063,0.8961957194592607,True,True,True,ok,4,3.1885404939992274e-07,3.1885404939992274e-07,7.971351234998068e-08,79713.51234998068,318854.0493999227
1,TT,25.0,1.0,256,256,False,7.983338072406258e-08,1.7451148424633653e-07,1.2090619503394633e-07,5.310482759447419e-08,PMOS_VTL,NMOS_VTG,NMOS_VTL,4.875509261995032e-07,2.423532039268871e-07,5.1527697824934145e-08,PMOS_VTH,NMOS_VTG,2.5125431918017426e-07,2.3397740842763126e-07,1.7112747470276896e-07,9.629120823910317e-08,5.2060954152098064e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.628627686508892e-07,5.5386695269393274e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.940319e-09,1.3609506e-09,0.0009458834,0.008374836,0.0006927195,0.03340745,0.3587185171302748,0.1502710769110377,0.8613270395710171,True,True,True,ok,4,3.055130298864675e-07,3.055130298864675e-07,7.637825747161687e-08,76378.25747161687,305513.0298864675
2,TT,25.0,1.0,256,256,False,9.67029002645744e-08,2.302558219872576e-07,1.4421898859570065e-07,5.3608760774782496e-08,PMOS_VTG,NMOS_VTH,NMOS_VTL,6.342205488213695e-07,2.2845700678745965e-07,5.84327301720731e-08,PMOS_VTL,NMOS_VTL,2.7684695258001804e-07,3.014593655815447e-07,1.632518200078824e-07,7.6506130462431e-08,5.7621363022964926e-08,PMOS_VTL,PMOS_VTH,NMOS_VTG,NMOS_VTH,2.418461061069552e-07,5.688968637573623e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.821721e-09,1.3208976e-09,0.0005361682,0.008490339,0.0002789639,0.03559588,0.3944265313535731,0.1494477889501682,0.9054791730686076,True,True,True,ok,4,3.344123258656695e-07,3.344123258656695e-07,8.360308146641737e-08,83603.08146641737,334412.32586566947
3,TT,25.0,1.0,256,256,False,9.85795260245397e-08,2.008200043267265e-07,1.466695597875636e-07,5.7758696333011986e-08,PMOS_VTH,NMOS_VTG,NMOS_VTH,6.045987609757112e-07,2.6192340672225337e-07,5.777513912832024e-08,PMOS_VTL,NMOS_VTL,2.4034677491701545e-07,2.732394966275524e-07,1.9309726486324304e-07,9.262322000905113e-08,5.6019441256466315e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTL,2.5429215396729385e-07,5.797957851046186e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.713347e-09,1.5634375e-09,0.0005721552,0.008452254,0.0003151137,0.01991483,0.3553409727995693,0.2338555914037752,0.6565986762577986,True,True,True,ok,4,3.3465195190266727e-07,3.3465195190266727e-07,8.366298797566682e-08,83662.98797566682,334651.9519026673
4,TT,25.0,1.0,256,256,False,1.0736206098840176e-07,1.7411592606903246e-07,1.484153692893591e-07,5.3483004749992655e-08,PMOS_VTG,NMOS_VTL,NMOS_VTH,4.618375433230586e-07,2.754455070594909e-07,5.50398505708584e-08,PMOS_VTH,NMOS_VTL,2.2969479822471602e-07,2.894866869074453e-07,1.9540704520114926e-07,8.039267395629305e-08,5.13024927751839e-08,PMOS_VTG,PMOS_VTH,NMOS_VTH,NMOS_VTH,2.441797377270793e-07,5.0087917235917226e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.548293e-09,1.6212638999999996e-09,0.001104257,0.008371004,0.0008402907,0.02107935,0.3244532616629991,0.228100542649793,0.4548873169625874,True,True,True,ok,4,3.2085517297014255e-07,3.2085517297014255e-07,8.021379324253564e-08,80213.79324253564,320855.17297014256
5,TT,25.0,1.0,256,256,False,1.0784767005676914e-07,1.915141283045745e-07,1.3411249966024266e-07,5.163570378037015e-08,PMOS_VTH,NMOS_VTL,NMOS_VTH,4.5361300248246206e-07,2.5604581306184174e-07,5.476396405473153e-08,PMOS_VTL,NMOS_VTH,2.2508288510939225e-07,2.701361752169115e-07,1.622891891702793e-07,8.799629479172598e-08,5.4507559487645976e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTL,3.075049803808834e-07,5.7441329945524946e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.177006e-09,1.5684377e-09,0.001312819,0.008612243,0.001062079,0.0213555,0.2908289907146946,0.1935370747970469,0.5619951436233803,True,False,False,ok,4,3.1855969719766925e-07,3.1855969719766925e-07,7.963992429941731e-08,79639.92429941731,318559.69719766924
6,TT,25.0,1.0,256,256,False,7.381793303869814e-08,1.740979921801593e-07,1.117745287160565e-07,5.82629253364974e-08,PMOS_VTH,NMOS_VTG,NMOS_VTH,6.38145998064039e-07,3.188558359331777e-07,5.7667285929051675e-08,PMOS_VTL,NMOS_VTL,3.0840242924338613e-07,3.207326239646299e-07,1.6299168887016008e-07,9.249799606481362e-08,5.614087533654951e-08,PMOS_VTG,PMOS_VTL,NMOS_VTH,NMOS_VTG,3.160240290987018e-07,5.511332281653694e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,3.209641e-09,1.609258e-09,0.0005151755,0.008247837,0.000183118,0.01886483,0.3515190160995288,0.2389404245515589,0.6655870831987345,True,True,True,ok,4,3.1413911791431257e-07,3.1413911791431257e-07,7.853477947857814e-08,78534.77947857814,314139.1179143126
7,TT,25.0,1.0,256,256,False,9.683797306280661e-08,2.081191386877382e-07,1.16538127675192e-07,5.952821901548954e-08,PMOS_VTL,NMOS_VTG,NMOS_VTH,5.151307491336994e-07,2.239532566885539e-07,5.6191801505357615e-08,PMOS_VTG,NMOS_VTG,2.389725048779435e-07,2.2785866479721441e-07,1.844686362826933e-07,1.0453261832974413e-07,5.93398412527405e-08,PMOS_VTH,PMOS_VTL,NMOS_VTL,NMOS_VTG,3.0421508957321746e-07,5.315543662039653e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.892556e-09,1.7513757e-09,0.0007053647,0.008219354,0.000351966,0.01973804,0.3757499405594086,0.2939016645424779,0.3962750117171849,True,True,True,ok,4,3.300053808355639e-07,3.300053808355639e-07,8.250134520889098e-08,82501.34520889098,330005.38083556393
8,TT,25.0,1.0,256,256,False,8.837507331770547e-08,1.7757546118853482e-07,1.090474394976005e-07,5.1132828458619666e-08,PMOS_VTG,NMOS_VTG,NMOS_VTH,6.035071228242318e-07,2.841724689175063e-07,5.307139371394249e-08,PMOS_VTH,NMOS_VTG,2.9511019031051614e-07,2.556753054672804e-07,1.4987184292211193e-07,8.888076406018757e-08,5.2219910930232624e-08,PMOS_VTL,PMOS_VTG,NMOS_VTG,NMOS_VTL,2.2406765836149518e-07,5.8979325724697245e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.800114e-09,1.6332203e-09,0.0007847208,0.008200154,0.0005342596,0.01987596,0.3556927400384332,0.2643758679365307,0.3951071760776874,True,True,True,ok,4,3.0378473999550625e-07,3.0378473999550625e-07,7.594618499887656e-08,75946.18499887656,303784.73999550624
9,TT,25.0,1.0,256,256,False,9.915737965958964e-08,1.9373456153619534e-07,1.575327440096688e-07,5.811595759535231e-08,PMOS_VTG,NMOS_VTH,NMOS_VTH,6.230049627897511e-07,2.676631904577622e-07,5.025135250477193e-08,PMOS_VTL,NMOS_VTH,2.4954092613456936e-07,3.086655042400152e-07,2.037221847434237e-07,7.624601694716566e-08,5.349892379509986e-08,PMOS_VTL,PMOS_VTH,NMOS_VTL,NMOS_VTG,3.202108790632991e-07,5.170453899725546e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.849642e-09,1.547619e-09,0.0006596713,0.008636153,0.0003856888,0.02019078,0.3989240833282034,0.2730291140413587,0.5466372539963326,True,True,True,ok,4,3.3802985805424243e-07,3.3802985805424243e-07,8.450746451356061e-08,84507.46451356061,338029.85805424245
10,TT,25.0,1.0,256,256,False,9.567400956768841e-08,1.8385480131258369e-07,1.5606376408964918e-07,5.48142804716774e-08,PMOS_VTG,NMOS_VTL,NMOS_VTG,4.6140424084268843e-07,2.305286068710462e-07,5.773279959669297e-08,PMOS_VTL,NMOS_VTH,2.896976009483132e-07,2.536175893272321e-07,2.155149859476075e-07,9.414985962595705e-08,5.6687097199623416e-08,PMOS_VTH,PMOS_VTG,NMOS_VTH,NMOS_VTL,2.3752528065869545e-07,5.2116467515611714e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.230265e-09,1.4446079e-09,0.001075124,0.00834866,0.0007230753,0.02890433,0.323097823523385,0.1496949567113185,0.834904061462042,True,True,True,ok,4,3.247394203743628e-07,3.247394203743628e-07,8.11848550935907e-08,81184.8550935907,324739.4203743628
11,TT,25.0,1.0,256,256,False,8.349734104511406e-08,1.7484943733176433e-07,1.1175994377077345e-07,5.673916274514612e-08,PMOS_VTL,NMOS_VTH,NMOS_VTG,6.122357402911948e-07,2.476750220064592e-07,5.119788061217452e-08,PMOS_VTL,NMOS_VTL,2.960825901449351e-07,2.1825045143045694e-07,1.8966229308116323e-07,9.418271465246872e-08,5.7501349483725086e-08,PMOS_VTG,PMOS_VTH,NMOS_VTH,NMOS_VTL,2.978228541277431e-07,5.76511998653012e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.483207e-09,1.4108065e-09,0.0005908543,0.00828813,0.0002798537,0.02090394,0.3647359329056688,0.2082486654319776,0.6904831214893865,True,True,True,ok,4,3.1326988933461075e-07,3.1326988933461075e-07,7.831747233365269e-08,78317.47233365268,313269.8893346107
12,TT,25.0,1.0,256,256,False,8.355567238858859e-08,1.6767124180599165e-07,1.165585257308699e-07,5.055251425177505e-08,PMOS_VTH,NMOS_VTG,NMOS_VTL,6.052268046141835e-07,2.706491024970012e-07,5.365071812517946e-08,PMOS_VTL,NMOS_VTG,2.8036731236205746e-07,2.89072194257208e-07,1.9370412793216522e-07,9.0277048604993e-08,5.5800077295203586e-08,PMOS_VTL,PMOS_VTL,NMOS_VTG,NMOS_VTH,2.5673730660776184e-07,5.104027184506138e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.782682e-09,1.3317945e-09,0.0006400656,0.008327983,0.0003721946,0.03584575,0.335296901837307,0.0008378748666584,0.9582136121832036,True,True,True,ok,4,3.010561088674697e-07,3.010561088674697e-07,7.526402721686743e-08,75264.02721686743,301056.1088674697
13,TT,25.0,1.0,256,256,False,9.055444099027355e-08,2.0512870472703648e-07,1.2781052787630488e-07,5.947796534734276e-08,PMOS_VTH,NMOS_VTG,NMOS_VTG,4.778231741009107e-07,2.809011066476913e-07,5.138537668394354e-08,PMOS_VTG,NMOS_VTL,2.806242286148417e-07,3.07737279777323e-07,2.0599732932191333e-07,8.372717432191822e-08,5.2662666129642256e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTG,2.525362168460385e-07,5.8834221286994096e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.932075e-09,1.4154099e-09,0.0004704118,0.008398358,0.0002150701,0.03119573,0.3552326447477982,0.1775613695703992,0.8583137224077669,True,True,True,ok,4,3.307988730448938e-07,3.307988730448938e-07,8.269971826122345e-08,82699.71826122346,330798.87304489384
14,TT,25.0,1.0,256,256,False,8.172736434398873e-08,1.699367790895438e-07,1.4793022451318364e-07,5.96614998812484e-08,PMOS_VTG,NMOS_VTG,NMOS_VTH,5.927155332951501e-07,2.981375933543092e-07,5.743991435303203e-08,PMOS_VTG,NMOS_VTL,3.238879814869759e-07,3.0032268338400665e-07,1.6092459442478853e-07,8.750622734112324e-08,5.089146120968591e-08,PMOS_VTG,PMOS_VTG,NMOS_VTH,NMOS_VTG,2.6410872278077895e-07,5.972089914821159e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,2.871209e-09,1.5703726999999999e-09,0.0004926237,0.008492012,0.000238842,0.0193758,0.3794877423600997,0.2572204712770476,0.6125066626758008,True,True,True,ok,4,3.2652549342266034e-07,3.2652549342266034e-07,8.163137335566509e-08,81631.37335566508,326525.49342266034
