Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(OUT)      
39       3.90000000e-10    0.00000000e+00    2.90494624e-05    9.99995947e-01    1.00000000e+00    9.99995727e-01    1.48954427e-05    0.00000000e+00    9.99995418e-01    1.59440136e-05    1.02835624e-05    1.19374795e-05    2.30755769e-05    1.02499797e-05    0.00000000e+00    2.26340301e-05    0.00000000e+00    2.27460113e-05    0.00000000e+00    2.34199853e-05    0.00000000e+00    1.58938740e-05    6.08498294e-04    9.99990946e-01    1.06633316e-05    9.65544654e-06    9.99995112e-01    4.68698543e-05    1.29046573e-05    7.83575041e-04    9.99987996e-01    4.59705287e-06    9.99986799e-01    1.71399075e-03    9.99991091e-01    2.37759944e-05
40       4.00000000e-10    0.00000000e+00    2.90536716e-05    9.99995947e-01    1.00000000e+00    9.99995723e-01    1.48971992e-05    0.00000000e+00    9.99995418e-01    1.59167765e-05    1.02830811e-05    1.19317636e-05    2.30755746e-05    1.02497774e-05    0.00000000e+00    2.26319835e-05    0.00000000e+00    2.27438873e-05    0.00000000e+00    2.34178461e-05    0.00000000e+00    1.58924900e-05    6.23825706e-04    9.99990947e-01    1.07046795e-05    9.65529644e-06    9.99995111e-01    4.68630861e-05    1.29036290e-05    8.03310946e-04    9.99987997e-01    4.59784002e-06    9.99986799e-01    1.75763728e-03    9.99991092e-01    2.37759943e-05
41       4.10000000e-10    0.00000000e+00    2.91342467e-05    9.99995941e-01    1.00000000e+00    9.99995703e-01    1.49065646e-05    0.00000000e+00    9.99995417e-01    1.58895914e-05    1.02805820e-05    1.19257069e-05    2.30755633e-05    1.02495760e-05    0.00000000e+00    2.26347610e-05    0.00000000e+00    2.27468275e-05    0.00000000e+00    2.34205621e-05    0.00000000e+00    1.59001251e-05    6.39127765e-04    9.99990947e-01    1.07442038e-05    9.65442340e-06    9.99995110e-01    4.68563455e-05    1.29025983e-05    8.23017264e-04    9.99987998e-01    4.59862371e-06    9.99986799e-01    1.80125563e-03    9.99991093e-01    2.37759935e-05
42       4.20000000e-10    0.00000000e+00    2.92148217e-05    9.99995935e-01    1.00000000e+00    9.99995682e-01    1.49159301e-05    0.00000000e+00    9.99995415e-01    1.58624062e-05    1.02780828e-05    1.19196502e-05    2.30755520e-05    1.02493745e-05    0.00000000e+00    2.26375385e-05    0.00000000e+00    2.27497676e-05    0.00000000e+00    2.34232781e-05    0.00000000e+00    1.59077601e-05    6.54429825e-04    9.99990948e-01    1.07837280e-05    9.65355035e-06    9.99995110e-01    4.68496049e-05    1.29015676e-05    8.42723582e-04    9.99988000e-01    4.59940740e-06    9.99986799e-01    1.84487397e-03    9.99991095e-01    2.37759928e-05
43       4.30000000e-10    0.00000000e+00    2.92953967e-05    9.99995929e-01    1.00000000e+00    9.99995661e-01    1.49252956e-05    0.00000000e+00    9.99995414e-01    1.58352210e-05    1.02755837e-05    1.19135934e-05    2.30755407e-05    1.02491731e-05    0.00000000e+00    2.26403160e-05    0.00000000e+00    2.27527078e-05    0.00000000e+00    2.34259941e-05    0.00000000e+00    1.59153952e-05    6.69731884e-04    9.99990949e-01    1.08232522e-05    9.65267730e-06    9.99995109e-01    4.68428643e-05    1.29005369e-05    8.62429899e-04    9.99988001e-01    4.60019109e-06    9.99986799e-01    1.88849232e-03    9.99991096e-01    2.37759920e-05
44       4.40000000e-10    0.00000000e+00    2.93759718e-05    9.99995922e-01    1.00000000e+00    9.99995641e-01    1.49346611e-05    0.00000000e+00    9.99995413e-01    1.58080359e-05    1.02730845e-05    1.19075367e-05    2.30755294e-05    1.02489716e-05    0.00000000e+00    2.26430935e-05    0.00000000e+00    2.27556479e-05    0.00000000e+00    2.34287101e-05    0.00000000e+00    1.59230302e-05    6.85033944e-04    9.99990950e-01    1.08627764e-05    9.65180425e-06    9.99995108e-01    4.68361238e-05    1.28995061e-05    8.82136217e-04    9.99988002e-01    4.60097477e-06    9.99986799e-01    1.93211067e-03    9.99991097e-01    2.37759912e-05
45       4.50000000e-10    0.00000000e+00    2.93709735e-05    9.99995922e-01    1.00000000e+00    9.99995644e-01    1.49328671e-05    0.00000000e+00    9.99995413e-01    1.57838188e-05    1.02735169e-05    1.19025853e-05    2.30755316e-05    1.02487703e-05    0.00000000e+00    2.26442754e-05    0.00000000e+00    2.27569023e-05    0.00000000e+00    2.34299763e-05    0.00000000e+00    1.59240635e-05    7.00298147e-04    9.99990951e-01    1.09000676e-05    9.65194700e-06    9.99995108e-01    4.68294023e-05    1.28984865e-05    9.01798357e-04    9.99988003e-01    4.60175766e-06    9.99986799e-01    1.97568685e-03    9.99991098e-01    2.37759913e-05
46       4.60000000e-10    0.00000000e+00    2.93090048e-05    9.99995926e-01    1.00000000e+00    9.99995664e-01    1.49236437e-05    0.00000000e+00    9.99995414e-01    1.57615777e-05    1.02759010e-05    1.18983698e-05    2.30755429e-05    1.02485690e-05    0.00000000e+00    2.26443951e-05    0.00000000e+00    2.27570344e-05    0.00000000e+00    2.34302773e-05    0.00000000e+00    1.59207017e-05    7.15537147e-04    9.99990951e-01    1.09358722e-05    9.65276602e-06    9.99995107e-01    4.68226936e-05    1.28974743e-05    9.21431086e-04    9.99988005e-01    4.60254001e-06    9.99986799e-01    2.01923495e-03    9.99991099e-01    2.37759920e-05
47       4.70000000e-10    0.00000000e+00    2.92470360e-05    9.99995929e-01    1.00000000e+00    9.99995683e-01    1.49144204e-05    0.00000000e+00    9.99995416e-01    1.57393366e-05    1.02782851e-05    1.18941542e-05    2.30755541e-05    1.02483678e-05    0.00000000e+00    2.26445148e-05    0.00000000e+00    2.27571664e-05    0.00000000e+00    2.34305784e-05    0.00000000e+00    1.59173399e-05    7.30776146e-04    9.99990952e-01    1.09716767e-05    9.65358504e-06    9.99995106e-01    4.68159849e-05    1.28964620e-05    9.41063815e-04    9.99988006e-01    4.60332236e-06    9.99986799e-01    2.06278306e-03    9.99991101e-01    2.37759927e-05
48       4.80000000e-10    0.00000000e+00    2.91850673e-05    9.99995933e-01    1.00000000e+00    9.99995703e-01    1.49051970e-05    0.00000000e+00    9.99995417e-01    1.57170955e-05    1.02806692e-05    1.18899387e-05    2.30755653e-05    1.02481665e-05    0.00000000e+00    2.26446345e-05    0.00000000e+00    2.27572985e-05    0.00000000e+00    2.34308794e-05    0.00000000e+00    1.59139781e-05    7.46015146e-04    9.99990953e-01    1.10074813e-05    9.65440406e-06    9.99995105e-01    4.68092762e-05    1.28954498e-05    9.60696544e-04    9.99988007e-01    4.60410471e-06    9.99986799e-01    2.10633116e-03    9.99991102e-01    2.37759934e-05
49       4.90000000e-10    0.00000000e+00    2.91230986e-05    9.99995936e-01    1.00000000e+00    9.99995722e-01    1.48959736e-05    0.00000000e+00    9.99995418e-01    1.56948545e-05    1.02830533e-05    1.18857232e-05    2.30755765e-05    1.02479652e-05    0.00000000e+00    2.26447541e-05    0.00000000e+00    2.27574306e-05    0.00000000e+00    2.34311804e-05    0.00000000e+00    1.59106163e-05    7.61254146e-04    9.99990954e-01    1.10432858e-05    9.65522308e-06    9.99995105e-01    4.68025675e-05    1.28944375e-05    9.80329273e-04    9.99988008e-01    4.60488706e-06    9.99986799e-01    2.14987927e-03    9.99991103e-01    2.37759941e-05
50       5.00000000e-10    0.00000000e+00    2.92941337e-05    9.99995946e-01    1.00000000e+00    9.99995653e-01    1.49393182e-05    0.00000000e+00    9.99995414e-01    1.56689378e-05    1.02759259e-05    1.18798897e-05    2.30755356e-05    1.02477670e-05    0.00000000e+00    2.26372809e-05    0.00000000e+00    2.27490933e-05    0.00000000e+00    2.34224256e-05    0.00000000e+00    1.59043963e-05    7.76472012e-04    9.99990955e-01    1.10775551e-05    9.65242321e-06    9.99995104e-01    4.67958497e-05    1.28933985e-05    9.99937340e-04    9.99988010e-01    4.60566003e-06    9.99986799e-01    2.19340380e-03    9.99991104e-01    2.37759924e-05
51       5.10000000e-10    0.00000000e+00    6.33002823e-04    9.99978032e-01    1.00000000e+00    9.99995471e-01    1.37686732e-05    2.00000000e-01    9.99995383e-01    1.50750959e-05    8.00702818e-06    1.16759137e-05    2.30753611e-05    1.02475852e-05    2.00000000e-01    1.89451666e-05    2.00000000e-01    1.89472753e-05    2.00000000e-01    1.95880601e-05    2.00000000e-01    9.49256585e-06    7.91664547e-04    9.99990945e-01    1.11104166e-05    9.65572948e-06    9.99995103e-01    4.67890268e-05    1.28924179e-05    1.01951584e-03    9.99988011e-01    4.60644228e-06    9.99986799e-01    2.23690007e-03    9.99991105e-01    2.37759981e-05
52       5.20000000e-10    0.00000000e+00   -3.04538713e-03    9.99790711e-01    1.00000000e+00    9.99995288e-01    6.48045802e-06    4.00000000e-01    9.99995391e-01    1.47614678e-05    4.68755821e-06    1.16602495e-05    2.30754738e-05    1.02473530e-05    4.00000000e-01   -2.96089225e-06    4.00000000e-01   -3.14895442e-06    4.00000000e-01   -2.48728626e-06    4.00000000e-01   -1.64590980e-05    8.06845421e-04    9.99990947e-01    1.11416491e-05    9.65163178e-06    9.99995102e-01    4.67824206e-05    1.28913666e-05    1.03908075e-03    9.99988012e-01    4.60721410e-06    9.99986799e-01    2.28038333e-03    9.99991106e-01    2.37759891e-05
53       5.30000000e-10    0.00000000e+00   -1.93874617e-02    9.99170727e-01    1.00000000e+00    9.99994467e-01   -1.82789060e-05    6.00000000e-01    9.99995368e-01    1.30935313e-05   -7.79666495e-06    1.12469626e-05    2.30756032e-05    1.02471924e-05    6.00000000e-01   -6.69259935e-05    6.00000000e-01   -6.76963647e-05    6.00000000e-01   -6.70723812e-05    6.00000000e-01   -9.30669703e-05    8.22014292e-04    9.99990931e-01    1.11768006e-05    9.65704649e-06    9.99995102e-01    4.67758029e-05    1.28904051e-05    1.05863165e-03    9.99988013e-01    4.60799385e-06    9.99986799e-01    2.32385315e-03    9.99991108e-01    2.37759994e-05
54       5.40000000e-10    0.00000000e+00   -4.77251441e-02    9.98965353e-01    1.00000000e+00    9.99997207e-01   -1.98201769e-05    8.00000000e-01    9.99996000e-01    2.00951934e-05    1.71907082e-05    1.37737792e-05    2.30810378e-05    1.02469556e-05    8.00000000e-01   -5.48447313e-05    8.00000000e-01   -5.44850858e-05    8.00000000e-01   -5.34937524e-05    8.00000000e-01   -5.29710413e-05    8.37171700e-04    9.99991105e-01    1.12553850e-05    9.66707217e-06    9.99995106e-01    4.67726569e-05    1.28894074e-05    1.07816947e-03    9.99988015e-01    4.60876193e-06    9.99986799e-01    2.36731034e-03    9.99991109e-01    2.37759879e-05
55       5.50000000e-10    0.00000000e+00   -4.89672752e-02    1.00083532e+00    1.00000000e+00    1.00000039e+00    5.91640009e-05    1.00000000e+00    9.99996367e-01    3.09000388e-05    7.06188233e-05    1.49361575e-05    2.30766127e-05    1.02469430e-05    1.00000000e+00    2.37053155e-04    1.00000000e+00    2.41134117e-04    1.00000000e+00    2.42282278e-04    1.00000000e+00    3.19924301e-04    8.52315441e-04    9.99991102e-01    1.12910395e-05    9.70336824e-06    9.99995102e-01    4.67640371e-05    1.28885704e-05    1.09769088e-03    9.99988016e-01    4.60956293e-06    9.99986799e-01    2.41075199e-03    9.99991110e-01    2.37760443e-05
56       5.60000000e-10    0.00000000e+00   -4.40718536e-02    9.99638659e-01    8.00000000e-01    9.99994811e-01   -7.36021096e-06    1.00000000e+00    9.99997443e-01    9.48043961e-06   -1.59563317e-05    1.10207639e-05    2.30913319e-05    1.02465545e-05    1.00000000e+00   -5.61030378e-05    1.00000000e+00   -5.84963075e-05    1.00000000e+00   -5.79208023e-05    1.00000000e+00   -1.31862028e-04    8.67447587e-04    9.99991087e-01    1.14716506e-05    9.75509092e-06    9.99995118e-01    4.67660986e-05    1.28876554e-05    1.11719960e-03    9.99988020e-01    4.61028626e-06    9.99986799e-01    2.45418106e-03    9.99991113e-01    2.37759746e-05
57       5.70000000e-10    0.00000000e+00   -2.47882316e-02    1.00094374e+00    6.00000000e-01    9.99993542e-01    5.13049897e-05    1.00000000e+00    9.99992894e-01    4.02629084e-06    1.12785723e-05    8.52982985e-06    2.30553690e-05    1.02470409e-05    1.00000000e+00    2.15993301e-04    1.00000000e+00    2.17081951e-04    1.00000000e+00    2.16865409e-04    1.00000000e+00    2.34842411e-04    8.82564683e-04    9.99990636e-01    1.11475191e-05    9.70944241e-06    9.99995081e-01    4.67375520e-05    1.28868023e-05    1.13668833e-03    9.99988016e-01    4.61118888e-06    9.99986799e-01    2.49759206e-03    9.99991111e-01    2.37762143e-05
58       5.80000000e-10    0.00000000e+00   -6.80947154e-03    1.00050287e+00    4.00000000e-01    9.99995636e-01    3.05614739e-05    1.00000000e+00    9.99995858e-01    1.36375558e-05    4.23570218e-06    1.20452928e-05    2.30800018e-05    1.02459278e-05    1.00000000e+00   -1.45678804e-06    1.00000000e+00   -3.09900574e-06    1.00000000e+00   -2.27442901e-06    1.00000000e+00   -5.18165948e-05    8.97671729e-04    9.99991005e-01    1.13279273e-05    9.61742953e-06    9.99995099e-01    4.67445183e-05    1.28850520e-05    1.15616830e-03    9.99988019e-01    4.61183877e-06    9.99986799e-01    2.54099348e-03    9.99991113e-01    2.37759430e-05
59       5.90000000e-10    0.00000000e+00    4.78814283e-03    1.00036965e+00    2.00000000e-01    9.99995624e-01    2.62349023e-05    1.00000000e+00    9.99995409e-01    1.67407809e-05    8.37312936e-06    1.20385949e-05    2.30744735e-05    1.02460498e-05    1.00000000e+00   -1.69021173e-05    1.00000000e+00   -1.73007423e-05    1.00000000e+00   -1.64640086e-05    1.00000000e+00   -2.93694576e-05    9.12765456e-04    9.99990968e-01    1.13487375e-05    9.65675918e-06    9.99995096e-01    4.67354527e-05    1.28843681e-05    1.17563130e-03    9.99988021e-01    4.61262884e-06    9.99986799e-01    2.58437905e-03    9.99991114e-01    2.37760093e-05
60       6.00000000e-10    0.00000000e+00    9.30415146e-03    9.99939345e-01   -4.44089210e-16    9.99995783e-01    1.02612475e-05    1.00000000e+00    9.99995507e-01    1.42929721e-05   -2.46550981e-06    1.14946076e-05    2.30788807e-05    1.02461061e-05    1.00000000e+00   -4.62630743e-05    1.00000000e+00   -4.67278945e-05    1.00000000e+00   -4.61071197e-05    1.00000000e+00   -6.45019806e-05    9.27848143e-04    9.99990989e-01    1.14264790e-05    9.69869136e-06    9.99995102e-01    4.67310895e-05    1.28837513e-05    1.19508178e-03    9.99988023e-01    4.61343884e-06    9.99986799e-01    2.62775238e-03    9.99991116e-01    2.37760819e-05
61       6.10000000e-10    0.00000000e+00    1.05056198e-02    1.00000826e+00    0.00000000e+00    9.99993468e-01    1.10283670e-05    1.00000000e+00    9.99995201e-01    1.53939317e-05    5.80226929e-06    1.11850004e-05    2.30709387e-05    1.02456391e-05    1.00000000e+00   -3.54849151e-06    1.00000000e+00   -3.22657005e-06    1.00000000e+00   -2.61966451e-06    1.00000000e+00   -4.02387602e-06    9.42916730e-04    9.99990897e-01    1.13816078e-05    9.64855479e-06    9.99995092e-01    4.67200276e-05    1.28823036e-05    1.21451540e-03    9.99988023e-01    4.61416852e-06    9.99986799e-01    2.67110995e-03    9.99991116e-01    2.37760093e-05
62       6.20000000e-10    0.00000000e+00    4.50240996e-03    9.99819198e-01    0.00000000e+00    9.99996807e-01    1.98699193e-05    1.00000000e+00    9.99995510e-01    1.71527002e-05    1.39627908e-05    1.27195797e-05    2.30758009e-05    1.02451528e-05    1.00000000e+00   -6.92196497e-06    1.00000000e+00   -6.56010179e-06    1.00000000e+00   -5.77203355e-06    1.00000000e+00   -7.47041739e-06    9.57973595e-04    9.99991001e-01    1.14289999e-05    9.62887822e-06    9.99995093e-01    4.67163389e-05    1.28810643e-05    1.23393591e-03    9.99988024e-01    4.61490000e-06    9.99986799e-01    2.71445462e-03    9.99991118e-01    2.37759326e-05
63       6.30000000e-10    0.00000000e+00    1.79319631e-03    9.99925578e-01    0.00000000e+00    9.99995373e-01    1.29485945e-05    1.00000000e+00    9.99995372e-01    1.57525406e-05    1.20455159e-05    1.17474574e-05    2.30752378e-05    1.02452338e-05    1.00000000e+00    2.49913273e-05    1.00000000e+00    2.54724795e-05    1.00000000e+00    2.61103308e-05    1.00000000e+00    2.61764568e-05    9.73017694e-04    9.99990959e-01    1.14684622e-05    9.65696449e-06    9.99995095e-01    4.67091971e-05    1.28803982e-05    1.25334116e-03    9.99988026e-01    4.61569150e-06    9.99986799e-01    2.75778459e-03    9.99991119e-01    2.37760020e-05
64       6.40000000e-10    0.00000000e+00    5.99213904e-04    9.99971386e-01    0.00000000e+00    9.99995972e-01    1.32490089e-05    1.00000000e+00    9.99995419e-01    1.52687859e-05    1.10943273e-05    1.18373505e-05    2.30761085e-05    1.02449290e-05    1.00000000e+00    3.14590795e-05    1.00000000e+00    3.17074652e-05    1.00000000e+00    3.23459749e-05    1.00000000e+00    2.62814479e-05    9.88050385e-04    9.99990968e-01    1.14924651e-05    9.65123105e-06    9.99995094e-01    4.67031083e-05    1.28792805e-05    1.27273327e-03    9.99988027e-01    4.61645304e-06    9.99986799e-01    2.80110199e-03    9.99991120e-01    2.37759804e-05
65       6.50000000e-10    0.00000000e+00    2.73963927e-04    9.99985235e-01    0.00000000e+00    9.99995711e-01    1.42104159e-05    1.00000000e+00    9.99995417e-01    1.52788304e-05    1.06213168e-05    1.18009401e-05    2.30755830e-05    1.02447953e-05    1.00000000e+00    2.85982445e-05    1.00000000e+00    2.87337395e-05    1.00000000e+00    2.93940286e-05    1.00000000e+00    2.15729477e-05    1.00306614e-03    9.99990967e-01    1.15181985e-05    9.65349825e-06    9.99995093e-01    4.66962764e-05    1.28783227e-05    1.29210553e-03    9.99988028e-01    4.61721980e-06    9.99986799e-01    2.84440027e-03    9.99991121e-01    2.37759939e-05
66       6.60000000e-10    0.00000000e+00    5.07141803e-05    9.99994832e-01    0.00000000e+00    9.99995515e-01    1.48462936e-05    1.00000000e+00    9.99995415e-01    1.53036141e-05    1.02656873e-05    1.17726142e-05    2.30752650e-05    1.02446433e-05    1.00000000e+00    2.56817185e-05    1.00000000e+00    2.57418930e-05    1.00000000e+00    2.64188919e-05    1.00000000e+00    1.76398459e-05    1.01807617e-03    9.99990967e-01    1.15446206e-05    9.65535956e-06    9.99995092e-01    4.66895414e-05    1.28773634e-05    1.31147112e-03    9.99988030e-01    4.61798450e-06    9.99986799e-01    2.88769212e-03    9.99991123e-01    2.37760029e-05
67       6.70000000e-10    0.00000000e+00    3.41060413e-05    9.99995500e-01    0.00000000e+00    9.99995754e-01    1.49111828e-05    1.00000000e+00    9.99995418e-01    1.53313752e-05    1.03040155e-05    1.18245535e-05    2.30756690e-05    1.02443834e-05    1.00000000e+00    2.37717740e-05    1.00000000e+00    2.38494584e-05    1.00000000e+00    2.45262497e-05    1.00000000e+00    1.63992839e-05    1.03306985e-03    9.99990970e-01    1.15697950e-05    9.65301818e-06    9.99995091e-01    4.66831574e-05    1.28763399e-05    1.33081769e-03    9.99988031e-01    4.61874246e-06    9.99986799e-01    2.93096566e-03    9.99991124e-01    2.37759887e-05
