Index        {U}              V(V1)             V(V2)      
936      2.26000000e-01    7.28910919e-01    8.94572274e-01
937      2.27000000e-01    7.29178131e-01    8.95340195e-01
938      2.28000000e-01    7.29446800e-01    8.96107070e-01
939      2.29000000e-01    7.29716920e-01    8.96872868e-01
940      2.30000000e-01    7.29988485e-01    8.97637559e-01
941      2.31000000e-01    7.30261488e-01    8.98401114e-01
942      2.32000000e-01    7.30535923e-01    8.99163498e-01
943      2.33000000e-01    7.30811784e-01    8.99924680e-01
944      2.34000000e-01    7.31089064e-01    9.00684625e-01
945      2.35000000e-01    7.31367758e-01    9.01443299e-01
946      2.36000000e-01    7.31647859e-01    9.02200664e-01
947      2.37000000e-01    7.31929360e-01    9.02956685e-01
948      2.38000000e-01    7.32212257e-01    9.03711321e-01
949      2.39000000e-01    7.32496542e-01    9.04464536e-01
950      2.40000000e-01    7.32782210e-01    9.05216286e-01
951      2.41000000e-01    7.33069254e-01    9.05966531e-01
952      2.42000000e-01    7.33357668e-01    9.06715228e-01
953      2.43000000e-01    7.33647447e-01    9.07462332e-01
954      2.44000000e-01    7.33938584e-01    9.08207799e-01
955      2.45000000e-01    7.34231073e-01    9.08951580e-01
956      2.46000000e-01    7.34524908e-01    9.09693629e-01
957      2.47000000e-01    7.34820085e-01    9.10433895e-01
958      2.48000000e-01    7.35116595e-01    9.11172329e-01
959      2.49000000e-01    7.35414435e-01    9.11908879e-01
960      2.50000000e-01    7.35713597e-01    9.12643490e-01
961      2.51000000e-01    7.36014077e-01    9.13376109e-01
962      2.52000000e-01    7.36315868e-01    9.14106680e-01
963      2.53000000e-01    7.36618966e-01    9.14835146e-01
964      2.54000000e-01    7.36923363e-01    9.15561447e-01
965      2.55000000e-01    7.37229056e-01    9.16285525e-01
966      2.56000000e-01    7.37536038e-01    9.17007317e-01
967      2.57000000e-01    7.37844303e-01    9.17726762e-01
968      2.58000000e-01    7.38153847e-01    9.18443796e-01
969      2.59000000e-01    7.38464665e-01    9.19158353e-01
970      2.60000000e-01    7.38776750e-01    9.19870368e-01
971      2.61000000e-01    7.39090099e-01    9.20579774e-01
972      2.62000000e-01    7.39404705e-01    9.21286501e-01
973      2.63000000e-01    7.39720563e-01    9.21990480e-01
974      2.64000000e-01    7.40037670e-01    9.22691640e-01
975      2.65000000e-01    7.40356019e-01    9.23389911e-01
976      2.66000000e-01    7.40675607e-01    9.24085218e-01
977      2.67000000e-01    7.40996428e-01    9.24777489e-01
978      2.68000000e-01    7.41318478e-01    9.25466649e-01
979      2.69000000e-01    7.41641752e-01    9.26152623e-01
980      2.70000000e-01    7.41966245e-01    9.26835335e-01
981      2.71000000e-01    7.42291954e-01    9.27514710e-01
982      2.72000000e-01    7.42618875e-01    9.28190669e-01
983      2.73000000e-01    7.42947002e-01    9.28863135e-01
984      2.74000000e-01    7.43276332e-01    9.29532032e-01
985      2.75000000e-01    7.43606861e-01    9.30197280e-01
986      2.76000000e-01    7.43938585e-01    9.30858802e-01
987      2.77000000e-01    7.44271501e-01    9.31516519e-01
988      2.78000000e-01    7.44605604e-01    9.32170354e-01
989      2.79000000e-01    7.44940892e-01    9.32820227e-01
990      2.80000000e-01    7.45277360e-01    9.33466061e-01
991      2.81000000e-01    7.45615005e-01    9.34107778e-01
992      2.82000000e-01    7.45953825e-01    9.34745301e-01
993      2.83000000e-01    7.46293816e-01    9.35378553e-01
994      2.84000000e-01    7.46634975e-01    9.36007458e-01
995      2.85000000e-01    7.46977300e-01    9.36631939e-01
996      2.86000000e-01    7.47320787e-01    9.37251922e-01
997      2.87000000e-01    7.47665434e-01    9.37867333e-01
998      2.88000000e-01    7.48011239e-01    9.38478097e-01
999      2.89000000e-01    7.48358200e-01    9.39084144e-01
1000     2.90000000e-01    7.48706314e-01    9.39685400e-01
1001     2.91000000e-01    7.49055579e-01    9.40281795e-01
1002     2.92000000e-01    7.49405993e-01    9.40873261e-01
1003     2.93000000e-01    7.49757555e-01    9.41459728e-01
1004     2.94000000e-01    7.50110263e-01    9.42041130e-01
1005     2.95000000e-01    7.50464115e-01    9.42617400e-01
1006     2.96000000e-01    7.50819110e-01    9.43188474e-01
1007     2.97000000e-01    7.51175248e-01    9.43754288e-01
1008     2.98000000e-01    7.51532527e-01    9.44314780e-01
1009     2.99000000e-01    7.51890946e-01    9.44869889e-01
1010     3.00000000e-01    7.52250504e-01    9.45419554e-01
1011     3.01000000e-01    7.52611201e-01    9.45963718e-01
1012     3.02000000e-01    7.52973037e-01    9.46502324e-01
1013     3.03000000e-01    7.53336011e-01    9.47035315e-01
1014     3.04000000e-01    7.53700123e-01    9.47562636e-01
1015     3.05000000e-01    7.54065373e-01    9.48084235e-01
1016     3.06000000e-01    7.54431762e-01    9.48600058e-01
1017     3.07000000e-01    7.54799290e-01    9.49110055e-01
1018     3.08000000e-01    7.55167958e-01    9.49614177e-01
1019     3.09000000e-01    7.55537766e-01    9.50112373e-01
1020     3.10000000e-01    7.55908714e-01    9.50604597e-01
1021     3.11000000e-01    7.56280806e-01    9.51090802e-01
1022     3.12000000e-01    7.56654040e-01    9.51570943e-01
1023     3.13000000e-01    7.57028420e-01    9.52044975e-01
1024     3.14000000e-01    7.57403946e-01    9.52512854e-01
1025     3.15000000e-01    7.57780620e-01    9.52974538e-01
1026     3.16000000e-01    7.58158444e-01    9.53429986e-01
1027     3.17000000e-01    7.58537421e-01    9.53879157e-01
1028     3.18000000e-01    7.58917552e-01    9.54322011e-01
1029     3.19000000e-01    7.59298840e-01    9.54758508e-01
1030     3.20000000e-01    7.59681288e-01    9.55188612e-01
1031     3.21000000e-01    7.60064898e-01    9.55612284e-01
1032     3.22000000e-01    7.60449674e-01    9.56029487e-01
1033     3.23000000e-01    7.60835618e-01    9.56440185e-01
1034     3.24000000e-01    7.61222734e-01    9.56844344e-01
1035     3.25000000e-01    7.61611025e-01    9.57241928e-01
1036     3.26000000e-01    7.62000495e-01    9.57632903e-01
1037     3.27000000e-01    7.62391149e-01    9.58017235e-01
1038     3.28000000e-01    7.62782989e-01    9.58394892e-01
1039     3.29000000e-01    7.63176020e-01    9.58765840e-01
1040     3.30000000e-01    7.63570246e-01    9.59130049e-01
1041     3.31000000e-01    7.63965672e-01    9.59487486e-01
1042     3.32000000e-01    7.64362304e-01    9.59838120e-01
1043     3.33000000e-01    7.64760144e-01    9.60181920e-01
1044     3.34000000e-01    7.65159200e-01    9.60518857e-01
1045     3.35000000e-01    7.65559475e-01    9.60848900e-01
1046     3.36000000e-01    7.65960975e-01    9.61172020e-01
1047     3.37000000e-01    7.66363706e-01    9.61488188e-01
1048     3.38000000e-01    7.66767674e-01    9.61797374e-01
1049     3.39000000e-01    7.67172884e-01    9.62099551e-01
1050     3.40000000e-01    7.67579342e-01    9.62394690e-01
1051     3.41000000e-01    7.67987055e-01    9.62682764e-01
1052     3.42000000e-01    7.68396030e-01    9.62963744e-01
1053     3.43000000e-01    7.68806271e-01    9.63237604e-01
1054     3.44000000e-01    7.69217787e-01    9.63504316e-01
1055     3.45000000e-01    7.69630584e-01    9.63763854e-01
1056     3.46000000e-01    7.70044670e-01    9.64016190e-01
1057     3.47000000e-01    7.70460050e-01    9.64261300e-01
1058     3.48000000e-01    7.70876733e-01    9.64499156e-01
1059     3.49000000e-01    7.71294726e-01    9.64729733e-01
1060     3.50000000e-01    7.71714036e-01    9.64953005e-01
1061     3.51000000e-01    7.72134671e-01    9.65168947e-01
1062     3.52000000e-01    7.72556640e-01    9.65377533e-01
1063     3.53000000e-01    7.72979949e-01    9.65578739e-01
1064     3.54000000e-01    7.73404608e-01    9.65772539e-01
1065     3.55000000e-01    7.73830624e-01    9.65958910e-01
1066     3.56000000e-01    7.74258005e-01    9.66137826e-01
1067     3.57000000e-01    7.74686761e-01    9.66309264e-01
1068     3.58000000e-01    7.75116900e-01    9.66473199e-01
1069     3.59000000e-01    7.75548429e-01    9.66629608e-01
1070     3.60000000e-01    7.75981359e-01    9.66778467e-01
1071     3.61000000e-01    7.76415698e-01    9.66919752e-01
1072     3.62000000e-01    7.76851455e-01    9.67053441e-01
1073     3.63000000e-01    7.77288639e-01    9.67179510e-01
1074     3.64000000e-01    7.77727259e-01    9.67297936e-01
1075     3.65000000e-01    7.78167324e-01    9.67408696e-01
1076     3.66000000e-01    7.78608844e-01    9.67511769e-01
1077     3.67000000e-01    7.79051828e-01    9.67607131e-01
1078     3.68000000e-01    7.79496286e-01    9.67694762e-01
1079     3.69000000e-01    7.79942226e-01    9.67774638e-01
1080     3.70000000e-01    7.80389660e-01    9.67846738e-01
1081     3.71000000e-01    7.80838595e-01    9.67911041e-01
1082     3.72000000e-01    7.81289042e-01    9.67967526e-01
1083     3.73000000e-01    7.81741010e-01    9.68016171e-01
1084     3.74000000e-01    7.82194509e-01    9.68056956e-01
1085     3.75000000e-01    7.82649549e-01    9.68089860e-01
1086     3.76000000e-01    7.83106140e-01    9.68114863e-01
1087     3.77000000e-01    7.83564290e-01    9.68131945e-01
1088     3.78000000e-01    7.84024011e-01    9.68141086e-01
1089     3.79000000e-01    7.84485311e-01    9.68142267e-01
1090     3.80000000e-01    7.84948200e-01    9.68135468e-01
1091     3.81000000e-01    7.85412689e-01    9.68120670e-01
1092     3.82000000e-01    7.85878786e-01    9.68097856e-01
1093     3.83000000e-01    7.86346501e-01    9.68067005e-01
1094     3.84000000e-01    7.86815844e-01    9.68028101e-01
1095     3.85000000e-01    7.87286824e-01    9.67981125e-01
1096     3.86000000e-01    7.87759452e-01    9.67926061e-01
1097     3.87000000e-01    7.88233735e-01    9.67862890e-01
1098     3.88000000e-01    7.88709685e-01    9.67791597e-01
1099     3.89000000e-01    7.89187309e-01    9.67712165e-01
1100     3.90000000e-01    7.89666617e-01    9.67624579e-01
1101     3.91000000e-01    7.90147618e-01    9.67528821e-01
1102     3.92000000e-01    7.90630321e-01    9.67424879e-01
1103     3.93000000e-01    7.91114736e-01    9.67312736e-01
1104     3.94000000e-01    7.91600870e-01    9.67192379e-01
1105     3.95000000e-01    7.92088733e-01    9.67063794e-01
1106     3.96000000e-01    7.92578332e-01    9.66926967e-01
1107     3.97000000e-01    7.93069678e-01    9.66781886e-01
1108     3.98000000e-01    7.93562776e-01    9.66628538e-01
1109     3.99000000e-01    7.94057637e-01    9.66466912e-01
1110     4.00000000e-01    7.94554267e-01    9.66296997e-01
1111     4.01000000e-01    7.95052674e-01    9.66118781e-01
1112     4.02000000e-01    7.95552867e-01    9.65932256e-01
1113     4.03000000e-01    7.96054853e-01    9.65737411e-01
1114     4.04000000e-01    7.96558638e-01    9.65534238e-01
1115     4.05000000e-01    7.97064230e-01    9.65322728e-01
1116     4.06000000e-01    7.97571636e-01    9.65102875e-01
1117     4.07000000e-01    7.98080863e-01    9.64874671e-01
1118     4.08000000e-01    7.98591917e-01    9.64638111e-01
1119     4.09000000e-01    7.99104805e-01    9.64393190e-01
1120     4.10000000e-01    7.99619532e-01    9.64139903e-01
1121     4.11000000e-01    8.00136104e-01    9.63878246e-01
1122     4.12000000e-01    8.00654528e-01    9.63608217e-01
1123     4.13000000e-01    8.01174808e-01    9.63329814e-01
1124     4.14000000e-01    8.01696951e-01    9.63043037e-01
1125     4.15000000e-01    8.02220960e-01    9.62747884e-01
1126     4.16000000e-01    8.02746841e-01    9.62444357e-01
1127     4.17000000e-01    8.03274598e-01    9.62132459e-01
1128     4.18000000e-01    8.03804235e-01    9.61812191e-01
1129     4.19000000e-01    8.04335758e-01    9.61483558e-01
1130     4.20000000e-01    8.04869168e-01    9.61146564e-01
1131     4.21000000e-01    8.05404471e-01    9.60801217e-01
1132     4.22000000e-01    8.05941669e-01    9.60447523e-01
1133     4.23000000e-01    8.06480766e-01    9.60085492e-01
1134     4.24000000e-01    8.07021764e-01    9.59715131e-01
1135     4.25000000e-01    8.07564665e-01    9.59336453e-01
1136     4.26000000e-01    8.08109473e-01    9.58949469e-01
1137     4.27000000e-01    8.08656190e-01    9.58554194e-01
1138     4.28000000e-01    8.09204816e-01    9.58150641e-01
1139     4.29000000e-01    8.09755355e-01    9.57738827e-01
1140     4.30000000e-01    8.10307806e-01    9.57318769e-01
1141     4.31000000e-01    8.10862172e-01    9.56890486e-01
1142     4.32000000e-01    8.11418453e-01    9.56453998e-01
1143     4.33000000e-01    8.11976650e-01    9.56009327e-01
1144     4.34000000e-01    8.12536763e-01    9.55556497e-01
1145     4.35000000e-01    8.13098791e-01    9.55095531e-01
1146     4.36000000e-01    8.13662736e-01    9.54626457e-01
1147     4.37000000e-01    8.14228597e-01    9.54149301e-01
1148     4.38000000e-01    8.14796373e-01    9.53664094e-01
1149     4.39000000e-01    8.15366063e-01    9.53170866e-01
1150     4.40000000e-01    8.15937666e-01    9.52669649e-01
1151     4.41000000e-01    8.16511181e-01    9.52160477e-01
1152     4.42000000e-01    8.17086607e-01    9.51643387e-01
1153     4.43000000e-01    8.17663941e-01    9.51118416e-01
1154     4.44000000e-01    8.18243182e-01    9.50585602e-01
1155     4.45000000e-01    8.18824327e-01    9.50044987e-01
1156     4.46000000e-01    8.19407374e-01    9.49496612e-01
1157     4.47000000e-01    8.19992320e-01    9.48940522e-01
1158     4.48000000e-01    8.20579163e-01    9.48376763e-01
1159     4.49000000e-01    8.21167899e-01    9.47805380e-01
1160     4.50000000e-01    8.21758526e-01    9.47226425e-01
1161     4.51000000e-01    8.22351039e-01    9.46639947e-01
1162     4.52000000e-01    8.22945435e-01    9.46045998e-01
1163     4.53000000e-01    8.23541711e-01    9.45444631e-01
1164     4.54000000e-01    8.24139862e-01    9.44835864e-01
1165     4.55000000e-01    8.24739885e-01    9.44219740e-01
1166     4.56000000e-01    8.25341774e-01    9.43596320e-01
1167     4.57000000e-01    8.25945525e-01    9.42965667e-01
1168     4.58000000e-01    8.26551134e-01    9.42327844e-01
1169     4.59000000e-01    8.27158596e-01    9.41682917e-01
1170     4.60000000e-01    8.27767905e-01    9.41030953e-01
1171     4.61000000e-01    8.28379057e-01    9.40372020e-01
1172     4.62000000e-01    8.28992046e-01    9.39706189e-01
1173     4.63000000e-01    8.29606867e-01    9.39033531e-01
1174     4.64000000e-01    8.30223513e-01    9.38354119e-01
1175     4.65000000e-01    8.30841981e-01    9.37668026e-01
1176     4.66000000e-01    8.31462262e-01    9.36975327e-01
1177     4.67000000e-01    8.32084353e-01    9.36276100e-01
1178     4.68000000e-01    8.32708245e-01    9.35570421e-01
1179     4.69000000e-01    8.33333934e-01    9.34858370e-01
1180     4.70000000e-01    8.33961413e-01    9.34140025e-01
1181     4.71000000e-01    8.34590675e-01    9.33415468e-01
1182     4.72000000e-01    8.35221713e-01    9.32684780e-01
1183     4.73000000e-01    8.35854522e-01    9.31948043e-01
1184     4.74000000e-01    8.36489094e-01    9.31205341e-01
1185     4.75000000e-01    8.37125423e-01    9.30456757e-01
1186     4.76000000e-01    8.37763501e-01    9.29702376e-01
1187     4.77000000e-01    8.38403322e-01    9.28942284e-01
1188     4.78000000e-01    8.39044878e-01    9.28176565e-01
1189     4.79000000e-01    8.39688162e-01    9.27405306e-01
1190     4.80000000e-01    8.40333168e-01    9.26628593e-01
1191     4.81000000e-01    8.40979887e-01    9.25846514e-01
1192     4.82000000e-01    8.41628312e-01    9.25059156e-01
1193     4.83000000e-01    8.42278436e-01    9.24266606e-01
1194     4.84000000e-01    8.42930251e-01    9.23468951e-01
1195     4.85000000e-01    8.43583750e-01    9.22666279e-01
1196     4.86000000e-01    8.44238925e-01    9.21858677e-01
1197     4.87000000e-01    8.44895769e-01    9.21046234e-01
1198     4.88000000e-01    8.45554273e-01    9.20229037e-01
1199     4.89000000e-01    8.46214430e-01    9.19407172e-01
1200     4.90000000e-01    8.46876233e-01    9.18580727e-01
1201     4.91000000e-01    8.47539673e-01    9.17749789e-01
1202     4.92000000e-01    8.48204742e-01    9.16914444e-01
1203     4.93000000e-01    8.48871433e-01    9.16074778e-01
1204     4.94000000e-01    8.49539738e-01    9.15230877e-01
1205     4.95000000e-01    8.50209648e-01    9.14382825e-01
1206     4.96000000e-01    8.50881156e-01    9.13530707e-01
1207     4.97000000e-01    8.51554254e-01    9.12674607e-01
1208     4.98000000e-01    8.52228934e-01    9.11814608e-01
1209     4.99000000e-01    8.52905188e-01    9.10950793e-01
1210     5.00000000e-01    8.53583007e-01    9.10083244e-01
1211     5.01000000e-01    8.54262385e-01    9.09212041e-01
1212     5.02000000e-01    8.54943312e-01    9.08337264e-01
1213     5.03000000e-01    8.55625781e-01    9.07458994e-01
1214     5.04000000e-01    8.56309783e-01    9.06577307e-01
1215     5.05000000e-01    8.56995311e-01    9.05692283e-01
1216     5.06000000e-01    8.57682357e-01    9.04803998e-01
1217     5.07000000e-01    8.58370912e-01    9.03912527e-01
1218     5.08000000e-01    8.59060969e-01    9.03017945e-01
1219     5.09000000e-01    8.59752519e-01    9.02120325e-01
1220     5.10000000e-01    8.60445554e-01    9.01219740e-01
1221     5.11000000e-01    8.61140067e-01    9.00316263e-01
1222     5.12000000e-01    8.61836050e-01    8.99409962e-01
1223     5.13000000e-01    8.62533493e-01    8.98500908e-01
1224     5.14000000e-01    8.63232391e-01    8.97589168e-01
1225     5.15000000e-01    8.63932734e-01    8.96674811e-01
1226     5.16000000e-01    8.64634514e-01    8.95757901e-01
1227     5.17000000e-01    8.65337724e-01    8.94838504e-01
1228     5.18000000e-01    8.66042356e-01    8.93916684e-01
1229     5.19000000e-01    8.66748401e-01    8.92992503e-01
1230     5.20000000e-01    8.67455853e-01    8.92066022e-01
1231     5.21000000e-01    8.68164703e-01    8.91137303e-01
1232     5.22000000e-01    8.68874943e-01    8.90206403e-01
1233     5.23000000e-01    8.69586565e-01    8.89273382e-01
1234     5.24000000e-01    8.70299563e-01    8.88338296e-01
1235     5.25000000e-01    8.71013927e-01    8.87401200e-01
1236     5.26000000e-01    8.71729651e-01    8.86462150e-01
1237     5.27000000e-01    8.72446726e-01    8.85521199e-01
1238     5.28000000e-01    8.73165146e-01    8.84578399e-01
1239     5.29000000e-01    8.73884902e-01    8.83633801e-01
1240     5.30000000e-01    8.74605986e-01    8.82687456e-01
1241     5.31000000e-01    8.75328392e-01    8.81739412e-01
1242     5.32000000e-01    8.76052111e-01    8.80789718e-01
1243     5.33000000e-01    8.76777137e-01    8.79838420e-01
1244     5.34000000e-01    8.77503461e-01    8.78885563e-01
1245     5.35000000e-01    8.78231077e-01    8.77931194e-01
1246     5.36000000e-01    8.78959976e-01    8.76975355e-01
1247     5.37000000e-01    8.79690152e-01    8.76018089e-01
1248     5.38000000e-01    8.80421597e-01    8.75059437e-01
1249     5.39000000e-01    8.81154304e-01    8.74099441e-01
1250     5.40000000e-01    8.81888266e-01    8.73138139e-01
1251     5.41000000e-01    8.82623475e-01    8.72175571e-01
1252     5.42000000e-01    8.83359924e-01    8.71211775e-01
1253     5.43000000e-01    8.84097606e-01    8.70246786e-01
1254     5.44000000e-01    8.84836514e-01    8.69280640e-01
1255     5.45000000e-01    8.85576641e-01    8.68313374e-01
1256     5.46000000e-01    8.86317980e-01    8.67345020e-01
1257     5.47000000e-01    8.87060524e-01    8.66375611e-01
1258     5.48000000e-01    8.87804265e-01    8.65405181e-01
1259     5.49000000e-01    8.88549197e-01    8.64433760e-01
1260     5.50000000e-01    8.89295314e-01    8.63461379e-01
1261     5.51000000e-01    8.90042608e-01    8.62488068e-01
1262     5.52000000e-01    8.90791072e-01    8.61513855e-01
1263     5.53000000e-01    8.91540699e-01    8.60538769e-01
1264     5.54000000e-01    8.92291484e-01    8.59562837e-01
1265     5.55000000e-01    8.93043418e-01    8.58586086e-01
1266     5.56000000e-01    8.93796496e-01    8.57608541e-01
1267     5.57000000e-01    8.94550711e-01    8.56630228e-01
1268     5.58000000e-01    8.95306056e-01    8.55651172e-01
1269     5.59000000e-01    8.96062525e-01    8.54671395e-01
1270     5.60000000e-01    8.96820112e-01    8.53690922e-01
1271     5.61000000e-01    8.97578809e-01    8.52709774e-01
1272     5.62000000e-01    8.98338610e-01    8.51727974e-01
1273     5.63000000e-01    8.99099510e-01    8.50745542e-01
1274     5.64000000e-01    8.99861501e-01    8.49762499e-01
1275     5.65000000e-01    9.00624577e-01    8.48778865e-01
1276     5.66000000e-01    9.01388732e-01    8.47794659e-01
1277     5.67000000e-01    9.02153960e-01    8.46809901e-01
1278     5.68000000e-01    9.02920255e-01    8.45824607e-01
1279     5.69000000e-01    9.03687610e-01    8.44838797e-01
1280     5.70000000e-01    9.04456020e-01    8.43852487e-01
1281     5.71000000e-01    9.05225478e-01    8.42865693e-01
1282     5.72000000e-01    9.05995978e-01    8.41878433e-01
1283     5.73000000e-01    9.06767514e-01    8.40890721e-01
1284     5.74000000e-01    9.07540080e-01    8.39902572e-01
1285     5.75000000e-01    9.08313671e-01    8.38914002e-01
1286     5.76000000e-01    9.09088280e-01    8.37925025e-01
1287     5.77000000e-01    9.09863902e-01    8.36935653e-01
1288     5.78000000e-01    9.10640531e-01    8.35945902e-01
1289     5.79000000e-01    9.11418160e-01    8.34955783e-01
1290     5.80000000e-01    9.12196785e-01    8.33965309e-01
1291     5.81000000e-01    9.12976399e-01    8.32974493e-01
1292     5.82000000e-01    9.13756998e-01    8.31983346e-01
1293     5.83000000e-01    9.14538574e-01    8.30991879e-01
1294     5.84000000e-01    9.15321123e-01    8.30000103e-01
1295     5.85000000e-01    9.16104639e-01    8.29008030e-01
1296     5.86000000e-01    9.16889117e-01    8.28015669e-01
1297     5.87000000e-01    9.17674551e-01    8.27023031e-01
1298     5.88000000e-01    9.18460935e-01    8.26030124e-01
1299     5.89000000e-01    9.19248265e-01    8.25036959e-01
1300     5.90000000e-01    9.20036535e-01    8.24043545e-01
1301     5.91000000e-01    9.20825739e-01    8.23049889e-01
1302     5.92000000e-01    9.21615872e-01    8.22056001e-01
1303     5.93000000e-01    9.22406929e-01    8.21061890e-01
1304     5.94000000e-01    9.23198905e-01    8.20067562e-01
1305     5.95000000e-01    9.23991794e-01    8.19073025e-01
1306     5.96000000e-01    9.24785591e-01    8.18078287e-01
1307     5.97000000e-01    9.25580292e-01    8.17083355e-01
1308     5.98000000e-01    9.26375891e-01    8.16088236e-01
1309     5.99000000e-01    9.27172383e-01    8.15092936e-01
1310     6.00000000e-01    9.27969763e-01    8.14097462e-01
1311     6.01000000e-01    9.28768025e-01    8.13101820e-01
1312     6.02000000e-01    9.29567166e-01    8.12106017e-01
1313     6.03000000e-01    9.30367180e-01    8.11110057e-01
1314     6.04000000e-01    9.31168062e-01    8.10113947e-01
1315     6.05000000e-01    9.31969807e-01    8.09117692e-01
1316     6.06000000e-01    9.32772411e-01    8.08121298e-01
1317     6.07000000e-01    9.33575868e-01    8.07124768e-01
1318     6.08000000e-01    9.34380174e-01    8.06128109e-01
1319     6.09000000e-01    9.35185324e-01    8.05131325e-01
1320     6.10000000e-01    9.35991314e-01    8.04134420e-01
1321     6.11000000e-01    9.36798139e-01    8.03137399e-01
1322     6.12000000e-01    9.37605793e-01    8.02140266e-01
1323     6.13000000e-01    9.38414273e-01    8.01143025e-01
1324     6.14000000e-01    9.39223574e-01    8.00145680e-01
1325     6.15000000e-01    9.40033692e-01    7.99148235e-01
1326     6.16000000e-01    9.40844621e-01    7.98150694e-01
1327     6.17000000e-01    9.41656357e-01    7.97153060e-01
1328     6.18000000e-01    9.42468896e-01    7.96155336e-01
1329     6.19000000e-01    9.43282234e-01    7.95157526e-01
1330     6.20000000e-01    9.44096366e-01    7.94159633e-01
1331     6.21000000e-01    9.44911287e-01    7.93161660e-01
1332     6.22000000e-01    9.45726994e-01    7.92163610e-01
1333     6.23000000e-01    9.46543481e-01    7.91165486e-01
1334     6.24000000e-01    9.47360746e-01    7.90167291e-01
1335     6.25000000e-01    9.48178782e-01    7.89169027e-01
1336     6.26000000e-01    9.48997587e-01    7.88170697e-01
1337     6.27000000e-01    9.49817156e-01    7.87172303e-01
1338     6.28000000e-01    9.50637485e-01    7.86173847e-01
1339     6.29000000e-01    9.51458569e-01    7.85175333e-01
1340     6.30000000e-01    9.52280405e-01    7.84176762e-01
1341     6.31000000e-01    9.53102988e-01    7.83178136e-01
1342     6.32000000e-01    9.53926315e-01    7.82179457e-01
1343     6.33000000e-01    9.54750381e-01    7.81180728e-01
1344     6.34000000e-01    9.55575182e-01    7.80181949e-01
1345     6.35000000e-01    9.56400714e-01    7.79183124e-01
1346     6.36000000e-01    9.57226974e-01    7.78184254e-01
1347     6.37000000e-01    9.58053958e-01    7.77185340e-01
1348     6.38000000e-01    9.58881661e-01    7.76186384e-01
1349     6.39000000e-01    9.59710079e-01    7.75187388e-01
1350     6.40000000e-01    9.60539209e-01    7.74188354e-01
1351     6.41000000e-01    9.61369048e-01    7.73189282e-01
1352     6.42000000e-01    9.62199590e-01    7.72190174e-01
1353     6.43000000e-01    9.63030833e-01    7.71191031e-01
1354     6.44000000e-01    9.63862772e-01    7.70191855e-01
1355     6.45000000e-01    9.64695405e-01    7.69192648e-01
1356     6.46000000e-01    9.65528726e-01    7.68193409e-01
1357     6.47000000e-01    9.66362733e-01    7.67194141e-01
1358     6.48000000e-01    9.67197422e-01    7.66194845e-01
1359     6.49000000e-01    9.68032789e-01    7.65195521e-01
1360     6.50000000e-01    9.68868830e-01    7.64196171e-01
1361     6.51000000e-01    9.69705542e-01    7.63196795e-01
1362     6.52000000e-01    9.70542922e-01    7.62197395e-01
1363     6.53000000e-01    9.71380966e-01    7.61197972e-01
1364     6.54000000e-01    9.72219670e-01    7.60198526e-01
1365     6.55000000e-01    9.73059031e-01    7.59199058e-01
1366     6.56000000e-01    9.73899046e-01    7.58199569e-01
1367     6.57000000e-01    9.74739710e-01    7.57200061e-01
1368     6.58000000e-01    9.75581021e-01    7.56200533e-01
1369     6.59000000e-01    9.76422975e-01    7.55200987e-01
1370     6.60000000e-01    9.77265569e-01    7.54201422e-01
1371     6.61000000e-01    9.78108799e-01    7.53201841e-01
1372     6.62000000e-01    9.78952662e-01    7.52202243e-01
1373     6.63000000e-01    9.79797155e-01    7.51202629e-01
1374     6.64000000e-01    9.80642274e-01    7.50203000e-01
1375     6.65000000e-01    9.81488017e-01    7.49203356e-01
1376     6.66000000e-01    9.82334379e-01    7.48203698e-01
1377     6.67000000e-01    9.83181358e-01    7.47204027e-01
1378     6.68000000e-01    9.84028951e-01    7.46204342e-01
1379     6.69000000e-01    9.84877153e-01    7.45204645e-01
1380     6.70000000e-01    9.85725963e-01    7.44204936e-01
1381     6.71000000e-01    9.86575377e-01    7.43205215e-01
1382     6.72000000e-01    9.87425392e-01    7.42205483e-01
1383     6.73000000e-01    9.88276004e-01    7.41205741e-01
1384     6.74000000e-01    9.89127211e-01    7.40205988e-01
1385     6.75000000e-01    9.89979009e-01    7.39206225e-01
1386     6.76000000e-01    9.90831396e-01    7.38206453e-01
1387     6.77000000e-01    9.91684369e-01    7.37206671e-01
1388     6.78000000e-01    9.92537924e-01    7.36206881e-01
1389     6.79000000e-01    9.93392058e-01    7.35207082e-01
1390     6.80000000e-01    9.94246769e-01    7.34207275e-01
1391     6.81000000e-01    9.95102053e-01    7.33207460e-01
1392     6.82000000e-01    9.95957908e-01    7.32207638e-01
1393     6.83000000e-01    9.96814331e-01    7.31207808e-01
1394     6.84000000e-01    9.97671318e-01    7.30207972e-01
1395     6.85000000e-01    9.98528868e-01    7.29208128e-01
1396     6.86000000e-01    9.99386976e-01    7.28208279e-01
1397     6.87000000e-01    1.00024564e+00    7.27208423e-01
1398     6.88000000e-01    1.00110486e+00    7.26208561e-01
1399     6.89000000e-01    1.00196463e+00    7.25208694e-01
1400     6.90000000e-01    1.00282494e+00    7.24208821e-01
1401     6.91000000e-01    1.00368581e+00    7.23208942e-01
1402     6.92000000e-01    1.00454721e+00    7.22209059e-01
1403     6.93000000e-01    1.00540915e+00    7.21209171e-01
