Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(DIN0)         V(DIN_DFF0)         V(OUT)      
5373     5.37300000e-08    0.00000000e+00    3.18165134e-02    9.98547676e-01    0.00000000e+00    1.18708651e-05    9.99772513e-01    0.00000000e+00   -4.83825084e-06    9.99259453e-01    8.65052785e-05    9.98699039e-01    8.56694550e-01   -2.22979300e-02    0.00000000e+00    1.00003320e+00    0.00000000e+00    1.00003419e+00    0.00000000e+00    1.00003534e+00    0.00000000e+00    1.00003380e+00    1.05027742e+00    3.09913759e-05    9.96523821e-01    5.41480030e-01    9.95769434e-01   -9.74246121e-03   -1.66480917e-02    1.00254624e+00    1.02785096e+00    9.99737833e-01   -2.26733202e-04    1.01030824e+00    1.02824894e+00    0.00000000e+00    8.55845384e-04    9.99948162e-01
5374     5.37400000e-08    0.00000000e+00    2.00735822e-02    9.99250911e-01    0.00000000e+00    9.22232532e-06    9.99889342e-01    0.00000000e+00   -1.54963444e-07    9.99457334e-01    2.89376478e-05    9.99153827e-01    9.83995271e-01    8.65486283e-01    0.00000000e+00    1.00002164e+00    0.00000000e+00    1.00002264e+00    0.00000000e+00    1.00002378e+00    0.00000000e+00    1.00002195e+00    1.00022806e+00    2.27726217e-05    9.97368105e-01    8.11209114e-01    9.84440874e-01   -5.76378097e-02    3.02045285e-01    8.95475980e-01    9.81992043e-01    1.01135942e+00    1.60070859e-02    9.18430615e-01    9.83946016e-01    0.00000000e+00    5.88342739e-04    9.99963803e-01
5375     5.37500000e-08    0.00000000e+00    1.26030445e-02    9.99601610e-01    0.00000000e+00    7.13396450e-06    9.99948096e-01    0.00000000e+00    3.09109939e-05    9.99555479e-01    1.76614283e-05    9.99506676e-01    9.96501785e-01    9.93972244e-01    0.00000000e+00    1.00001202e+00    0.00000000e+00    1.00001312e+00    0.00000000e+00    1.00001432e+00    0.00000000e+00    1.00001271e+00    6.44694824e-01    1.11684399e-04    9.97832561e-01    9.59011443e-01    9.80760273e-01   -9.99968712e-02    9.04615100e-01    7.57605650e-01    9.20195267e-01    1.02756517e+00    1.94675931e-01    7.85115600e-01    9.22765433e-01    0.00000000e+00    1.65395797e-04    1.00002053e+00
5376     5.37600000e-08    0.00000000e+00    7.92639979e-03    9.99780438e-01    0.00000000e+00    6.19588923e-06    9.99974157e-01    0.00000000e+00    3.01600301e-05    9.99618107e-01    1.44945755e-05    9.99694859e-01    9.98832217e-01    9.94615562e-01    0.00000000e+00    1.00000499e+00    0.00000000e+00    1.00000621e+00    0.00000000e+00    1.00000750e+00    0.00000000e+00    1.00000615e+00    2.78210263e-01    1.52618460e-04    9.98185373e-01    9.91340225e-01    9.84699991e-01   -1.11929526e-01    9.86504737e-01    6.28969071e-01    8.78540657e-01    1.00122945e+00    2.44749171e-01    6.65738034e-01    8.79087366e-01    0.00000000e+00   -1.31589741e-04    1.00001518e+00
5377     5.37700000e-08    0.00000000e+00    4.97716082e-03    9.99874157e-01    0.00000000e+00    5.76173472e-06    9.99985566e-01    0.00000000e+00    3.71891942e-05    9.99768454e-01    1.30746661e-05    9.99844109e-01    9.99666221e-01    9.97200655e-01    0.00000000e+00    9.99999982e-01    0.00000000e+00    1.00000126e+00    0.00000000e+00    1.00000260e+00    0.00000000e+00    1.00000151e+00    1.09063034e-01    1.95037300e-04    9.98957316e-01    9.95606365e-01    9.90167464e-01   -9.66290485e-02    9.87878248e-01    5.02015620e-01    8.65173109e-01    9.78067879e-01    2.47551375e-01    5.62485826e-01    8.68242446e-01    0.00000000e+00    1.39739319e-04    1.00001743e+00
5378     5.37800000e-08    0.00000000e+00    3.11159733e-03    9.99925559e-01    0.00000000e+00    5.59369684e-06    9.99990464e-01    0.00000000e+00    1.23578085e-05    9.99875229e-01    1.23519108e-05    9.99923347e-01    9.99910736e-01    9.98921684e-01    0.00000000e+00    9.99996675e-01    0.00000000e+00    9.99998017e-01    0.00000000e+00    9.99999373e-01    0.00000000e+00    9.99998510e-01    4.34559784e-02    1.65503627e-04    9.99460349e-01    9.96840243e-01    9.95433692e-01   -6.04914579e-02    9.88560863e-01    3.83585403e-01    8.78320311e-01    8.66999300e-01    2.60813063e-01    4.97722216e-01    8.88007702e-01    0.00000000e+00    4.34034925e-04    1.00001518e+00
5379     5.37900000e-08    0.00000000e+00    1.95458433e-03    9.99954599e-01    0.00000000e+00    5.49394530e-06    9.99992436e-01    0.00000000e+00   -7.68697781e-06    9.99930888e-01    1.08136629e-05    9.99955587e-01    9.99952118e-01    9.99522370e-01    0.00000000e+00    9.99994562e-01    0.00000000e+00    9.99995959e-01    0.00000000e+00    9.99997368e-01    0.00000000e+00    9.99996644e-01    2.00672980e-02    8.96862731e-05    9.99704703e-01    9.97707547e-01    9.99119633e-01   -2.49177844e-02    9.96601867e-01    2.97003752e-01    9.11226021e-01    5.63191238e-01    3.56649904e-01    4.79010343e-01    9.20296109e-01    0.00000000e+00    6.96097528e-04    9.99987663e-01
5380     5.38000000e-08    0.00000000e+00    1.23301894e-03    9.99971668e-01    0.00000000e+00    5.47190964e-06    9.99993419e-01    0.00000000e+00   -4.87029051e-06    9.99962384e-01    1.11363186e-05    9.99976968e-01    1.00000245e+00    9.99772878e-01    0.00000000e+00    9.99993183e-01    0.00000000e+00    9.99994610e-01    0.00000000e+00    9.99996040e-01    0.00000000e+00    9.99995416e-01    7.08414909e-03    1.66413249e-05    9.99853338e-01    9.94104172e-01    9.95445502e-01   -1.49736687e-02    9.96380334e-01    1.97717555e-01    9.62427572e-01    1.84807430e-01    6.81258892e-01    4.77519136e-01    9.63690363e-01    0.00000000e+00    4.50972286e-04    9.99986642e-01
5381     5.38100000e-08    0.00000000e+00    7.86877741e-04    9.99981354e-01    0.00000000e+00    5.44950522e-06    9.99993720e-01    0.00000000e+00    8.54962801e-06    9.99986818e-01    1.02193654e-05    9.99992614e-01    1.00000398e+00    9.99934726e-01    0.00000000e+00    9.99992331e-01    0.00000000e+00    9.99993776e-01    0.00000000e+00    9.99995221e-01    0.00000000e+00    9.99994655e-01    2.79445201e-03    4.21587407e-05    9.99964989e-01    9.96418096e-01    9.97046312e-01   -1.36766295e-02    9.95666392e-01    8.52306097e-02    9.87431505e-01    5.77957462e-02    9.73337961e-01    4.73197848e-01    9.87536441e-01    0.00000000e+00    1.96865820e-04    9.99996305e-01
5382     5.38200000e-08    0.00000000e+00    5.09252107e-04    9.99987274e-01    0.00000000e+00    5.44689699e-06    9.99993878e-01    0.00000000e+00    6.58219605e-06    9.99988425e-01    9.98659392e-06    9.99993367e-01    9.99993824e-01    9.99973736e-01    0.00000000e+00    9.99991764e-01    0.00000000e+00    9.99993220e-01    0.00000000e+00    9.99994673e-01    0.00000000e+00    9.99994146e-01    1.43772618e-03    5.14908574e-05    9.99967258e-01    9.98628133e-01    9.98804669e-01   -1.08533754e-02    9.97855753e-01    3.90428982e-02    9.95495681e-01    2.49841903e-02    9.97978933e-01    4.61879415e-01    9.95331318e-01    0.00000000e+00    9.43460203e-05    9.99996674e-01
5383     5.38300000e-08    0.00000000e+00    3.36527555e-04    9.99990840e-01    0.00000000e+00    5.44359560e-06    9.99993962e-01    0.00000000e+00    5.71336812e-06    9.99989361e-01    9.79339176e-06    9.99994188e-01    9.99994263e-01    9.99983151e-01    0.00000000e+00    9.99991398e-01    0.00000000e+00    9.99992861e-01    0.00000000e+00    9.99994319e-01    0.00000000e+00    9.99993819e-01    8.05485725e-04    5.33376474e-05    9.99972607e-01    9.99513713e-01    9.99512648e-01   -7.51644131e-03    9.99121548e-01    2.18050810e-02    9.98150860e-01    1.37307162e-02    9.99261354e-01    4.50386856e-01    9.98024329e-01    0.00000000e+00    5.57819704e-05    9.99991432e-01
5384     5.38400000e-08    0.00000000e+00    2.28160149e-04    9.99993018e-01    0.00000000e+00    5.44230273e-06    9.99993996e-01    0.00000000e+00    5.53853355e-06    9.99991241e-01    9.61981629e-06    9.99995306e-01    9.99996560e-01    9.99988504e-01    0.00000000e+00    9.99991192e-01    0.00000000e+00    9.99992661e-01    0.00000000e+00    9.99994123e-01    0.00000000e+00    9.99993643e-01    4.79553388e-04    5.13318119e-05    9.99981368e-01    9.99832519e-01    9.99769348e-01   -5.08652055e-03    9.99599447e-01    1.42923320e-02    9.99044572e-01    8.88896709e-03    9.99669698e-01    4.41970395e-01    9.98931499e-01    0.00000000e+00    3.90713451e-05    9.99994307e-01
5385     5.38500000e-08    0.00000000e+00    1.62437645e-04    9.99994308e-01    0.00000000e+00    5.44179779e-06    9.99994006e-01    0.00000000e+00    5.77766455e-06    9.99992574e-01    9.46708911e-06    9.99996090e-01    9.99997564e-01    9.99991515e-01    0.00000000e+00    9.99991067e-01    0.00000000e+00    9.99992538e-01    0.00000000e+00    9.99994002e-01    0.00000000e+00    9.99993532e-01    3.38204302e-04    5.06581582e-05    9.99987640e-01    9.99949336e-01    9.99872113e-01   -3.57023497e-03    9.99785152e-01    1.06741116e-02    9.99322295e-01    6.58787022e-03    9.99822140e-01    4.35367658e-01    9.99224351e-01    0.00000000e+00    3.22396761e-05    9.99994786e-01
5386     5.38600000e-08    0.00000000e+00    1.20527330e-04    9.99995123e-01    0.00000000e+00    5.44161619e-06    9.99994009e-01    0.00000000e+00    5.94290576e-06    9.99993418e-01    9.33348901e-06    9.99996579e-01    9.99997986e-01    9.99992901e-01    0.00000000e+00    9.99990986e-01    0.00000000e+00    9.99992459e-01    0.00000000e+00    9.99993924e-01    0.00000000e+00    9.99993460e-01    2.70746212e-04    4.96250682e-05    9.99991501e-01    9.99999098e-01    9.99921579e-01   -2.59192003e-03    9.99871735e-01    8.51622547e-03    9.99425835e-01    5.23078119e-03    9.99890967e-01    4.29621251e-01    9.99336089e-01    0.00000000e+00    2.85753253e-05    9.99994465e-01
5387     5.38700000e-08    0.00000000e+00    9.37521882e-05    9.99995640e-01    0.00000000e+00    5.44154979e-06    9.99994010e-01    0.00000000e+00    6.06924200e-06    9.99993918e-01    9.22108792e-06    9.99996868e-01    9.99998156e-01    9.99993561e-01    0.00000000e+00    9.99990933e-01    0.00000000e+00    9.99992407e-01    0.00000000e+00    9.99993873e-01    0.00000000e+00    9.99993413e-01    2.37327714e-04    4.68979373e-05    9.99993817e-01    1.00002114e+00    9.99947104e-01   -1.96338328e-03    9.99915615e-01    7.06538957e-03    9.99457192e-01    4.32833680e-03    9.99924369e-01    4.24174381e-01    9.99368414e-01    0.00000000e+00    2.62048900e-05    9.99994710e-01
5388     5.38800000e-08    0.00000000e+00    7.70475131e-05    9.99995963e-01    0.00000000e+00    5.44156170e-06    9.99994011e-01    0.00000000e+00    6.19630073e-06    9.99994191e-01    9.17110184e-06    9.99997051e-01    9.99998228e-01    9.99993892e-01    0.00000000e+00    9.99990900e-01    0.00000000e+00    9.99992375e-01    0.00000000e+00    9.99993841e-01    0.00000000e+00    9.99993384e-01    2.20934019e-04    6.35290597e-05    9.99996633e-01    1.00002963e+00    9.99960987e-01   -1.55748309e-03    9.99938880e-01    5.99182369e-03    9.99469278e-01    3.66601695e-03    9.99941286e-01    4.18899990e-01    9.99385804e-01    0.00000000e+00    2.45035082e-05    9.99995627e-01
5389     5.38900000e-08    0.00000000e+00    6.66396237e-05    9.99996160e-01    0.00000000e+00    5.44149780e-06    9.99994010e-01    0.00000000e+00    6.18929548e-06    9.99994320e-01    9.05659149e-06    9.99997133e-01    9.99998254e-01    9.99994059e-01    0.00000000e+00    9.99990879e-01    0.00000000e+00    9.99992355e-01    0.00000000e+00    9.99993821e-01    0.00000000e+00    9.99993366e-01    2.12367070e-04    1.53740464e-04    9.99998736e-01    1.00003277e+00    9.99969408e-01   -1.28055512e-03    9.99952832e-01    5.15300745e-03    9.99497233e-01    3.14967674e-03    9.99952385e-01    4.14009549e-01    9.99424555e-01    0.00000000e+00    2.31466697e-05    9.99995555e-01
5390     5.39000000e-08    0.00000000e+00    6.02113209e-05    9.99996284e-01    0.00000000e+00    5.44142963e-06    9.99994010e-01    0.00000000e+00    6.19931925e-06    9.99994401e-01    8.93268987e-06    9.99997156e-01    9.99998264e-01    9.99994147e-01    0.00000000e+00    9.99990866e-01    0.00000000e+00    9.99992342e-01    0.00000000e+00    9.99993809e-01    0.00000000e+00    9.99993354e-01    2.07179363e-04    1.97340911e-04    9.99997094e-01    1.00003354e+00    9.99974779e-01   -1.08458822e-03    9.99961943e-01    4.49456582e-03    9.99538285e-01    2.74448924e-03    9.99960890e-01    4.09613143e-01    9.99475846e-01    0.00000000e+00    2.20101370e-05    9.99995235e-01
5391     5.39100000e-08    0.00000000e+00    5.61966011e-05    9.99996342e-01    0.00000000e+00    5.44140646e-06    9.99994002e-01    0.00000000e+00    4.58286214e-06    9.99994253e-01    6.16279431e-06    9.99995777e-01    9.99998265e-01    9.99994204e-01    0.00000000e+00    9.99990858e-01    0.00000000e+00    9.99992334e-01    0.00000000e+00    9.99993801e-01    0.00000000e+00    9.99993347e-01    2.03415780e-04   -1.02207130e-03    9.99905991e-01    1.00003285e+00    9.99978278e-01   -9.41226564e-04    9.99968284e-01    3.97171678e-03    9.99580382e-01    2.42298095e-03    9.99967427e-01    4.05662436e-01    9.99526118e-01    0.00000000e+00    2.10380021e-05    9.99995068e-01
5392     5.39200000e-08    0.00000000e+00    5.36954405e-05    9.99996430e-01    0.00000000e+00    5.44195341e-06    9.99994019e-01    0.00000000e+00    5.36076768e-06    9.99994613e-01    5.95360020e-06    9.99995656e-01    9.99998269e-01    9.99994249e-01    0.00000000e+00    9.99990853e-01    0.00000000e+00    9.99992329e-01    0.00000000e+00    9.99993796e-01    0.00000000e+00    9.99993343e-01    2.00336472e-04   -5.07491252e-03    9.99844137e-01    1.00003240e+00    9.99981054e-01   -8.31183797e-04    9.99972919e-01    3.55128935e-03    9.99618740e-01    2.16474980e-03    9.99972364e-01    4.02090946e-01    9.99570993e-01    0.00000000e+00    2.02097828e-05    9.99995002e-01
5393     5.39300000e-08    0.00000000e+00    5.21792513e-05    9.99997008e-01    0.00000000e+00    5.44003831e-06    9.99994228e-01    0.00000000e+00    4.82103738e-05    9.99999542e-01    6.76504019e-05    1.00002497e+00    9.99998310e-01    9.99994289e-01    0.00000000e+00    9.99990850e-01    0.00000000e+00    9.99992326e-01    0.00000000e+00    9.99993793e-01    0.00000000e+00    9.99993340e-01    1.97679676e-04    1.43128160e-02    1.00178785e+00    1.00003877e+00    9.99985530e-01   -7.18997367e-04    9.99976624e-01    3.20887428e-03    9.99655038e-01    1.95466864e-03    9.99976134e-01    3.98843635e-01    9.99612720e-01    0.00000000e+00    1.95456104e-05    9.99994990e-01
5394     5.39400000e-08    0.00000000e+00    5.11867997e-05    9.99996537e-01    0.00000000e+00    5.44849677e-06    9.99994046e-01    0.00000000e+00    6.36884433e-05    9.99995869e-01    1.30228018e-04    1.00005666e+00    9.99998269e-01    9.99994320e-01    0.00000000e+00    9.99990848e-01    0.00000000e+00    9.99992324e-01    0.00000000e+00    9.99993792e-01    0.00000000e+00    9.99993338e-01    1.94921427e-04    1.17105454e-01    1.00513425e+00    1.00003368e+00    9.99983861e-01   -6.25458286e-04    9.99978739e-01    2.92208358e-03    9.99682852e-01    1.77911705e-03    9.99978755e-01    3.95869382e-01    9.99644592e-01    0.00000000e+00    1.88228263e-05    9.99994936e-01
5395     5.39500000e-08    0.00000000e+00    5.07026456e-05    9.99996709e-01    0.00000000e+00    5.43430612e-06    9.99994299e-01    0.00000000e+00    1.24406318e-04    9.99995378e-01    3.55999892e-04    1.00011494e+00    9.99998278e-01    9.99994344e-01    0.00000000e+00    9.99990847e-01    0.00000000e+00    9.99992323e-01    0.00000000e+00    9.99993791e-01    0.00000000e+00    9.99993338e-01    1.92538517e-04    3.13136596e-01    1.00792311e+00    1.00002489e+00    9.99983792e-01   -5.33265236e-04    9.99980979e-01    2.68249360e-03    9.99708775e-01    1.63252656e-03    9.99980983e-01    3.93135666e-01    9.99674414e-01    0.00000000e+00    1.82822893e-05    9.99994924e-01
5396     5.39600000e-08    0.00000000e+00    5.01090386e-05    9.99993260e-01    0.00000000e+00    5.35243331e-06    9.99992980e-01    0.00000000e+00    8.49961472e-05    9.99857380e-01    5.00603624e-04    1.00002828e+00    9.99997996e-01    9.99994365e-01    0.00000000e+00    9.99990845e-01    0.00000000e+00    9.99992321e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993335e-01    1.89781101e-04    5.68238581e-01    9.14666277e-01    9.99660673e-01    9.99977946e-01   -4.99804798e-04    9.99980139e-01    2.46192798e-03    9.99720445e-01    1.49898983e-03    9.99981662e-01    3.90588203e-01    9.99690114e-01    0.00000000e+00    1.69155503e-05    9.99994818e-01
5397     5.39700000e-08    0.00000000e+00    5.01895707e-05    1.00000974e+00    0.00000000e+00    5.80137519e-06    9.99996631e-01    0.00000000e+00    1.42678629e-04    1.00010278e+00    4.80720715e-04    1.00026411e+00    9.99999372e-01    9.99994687e-01    0.00000000e+00    9.99990849e-01    0.00000000e+00    9.99992325e-01    0.00000000e+00    9.99993793e-01    0.00000000e+00    9.99993341e-01    1.90845950e-04    7.83460657e-01    5.17450677e-01    1.00042408e+00    1.00000422e+00   -4.99317215e-04    9.99996139e-01    2.33707853e-03    9.99760359e-01    1.41248256e-03    9.99989506e-01    3.88214302e-01    9.99723444e-01    0.00000000e+00    2.07451728e-05    9.99995247e-01
5398     5.39800000e-08    0.00000000e+00    4.96639356e-05    9.99999952e-01    0.00000000e+00    5.40667963e-06    9.99995057e-01    0.00000000e+00    8.62991213e-05    1.00235058e+00    2.63693830e-04    1.00102736e+00    9.99998118e-01    9.99994000e-01    0.00000000e+00    9.99990842e-01    0.00000000e+00    9.99992318e-01    0.00000000e+00    9.99993785e-01    0.00000000e+00    9.99993332e-01    1.86799304e-04    9.53859559e-01    8.88966308e-02    1.01352514e+00    1.00000268e+00   -5.36066894e-04    1.00001403e+00    2.54175319e-03    9.99842411e-01    1.53528314e-03    1.00000107e+00    3.85999845e-01    9.99790623e-01    0.00000000e+00    3.48997223e-05    9.99994645e-01
5399     5.39900000e-08    0.00000000e+00    4.70003832e-05    9.99989729e-01    0.00000000e+00    5.53004360e-06    9.99992277e-01    0.00000000e+00    8.13368564e-05    1.00284384e+00    1.13367203e-04    1.00099338e+00    9.99995305e-01    9.99990586e-01    0.00000000e+00    9.99990839e-01    0.00000000e+00    9.99992315e-01    0.00000000e+00    9.99993783e-01    0.00000000e+00    9.99993330e-01    1.07520320e-04    9.94269381e-01    2.58730862e-02    9.42721898e-01    9.99642118e-01   -1.21829797e-03    9.99478544e-01   -6.58773994e-04    9.98832269e-01   -1.38166601e-04    9.99744068e-01    3.83689172e-01    9.99177149e-01    0.00000000e+00   -1.54801601e-04    9.99994258e-01
5400     5.40000000e-08    0.00000000e+00    4.98465401e-05    9.99991224e-01    0.00000000e+00    5.65653820e-06    9.99992211e-01    0.00000000e+00    2.81878415e-06    1.00102382e+00    5.87241465e-05    1.00030899e+00    1.00000228e+00    9.99999507e-01    0.00000000e+00    9.99990868e-01    0.00000000e+00    9.99992345e-01    0.00000000e+00    9.99993813e-01    0.00000000e+00    9.99993363e-01    1.77772047e-04    9.99482257e-01    9.01841222e-03    6.66155213e-01    9.99716893e-01   -1.39086828e-03    9.99484262e-01   -6.69844250e-03    9.98500611e-01   -3.88027978e-03    9.99717129e-01    3.81570012e-01    9.98768425e-01    0.00000000e+00   -3.06397071e-04    9.99996786e-01
5401     5.40100000e-08    0.00000000e+00    5.89988091e-05    1.00000044e+00    0.00000000e+00    5.48874088e-06    9.99994812e-01    0.00000000e+00    5.52941165e-05    1.00015595e+00    3.79625013e-05    1.00009428e+00    1.00000706e+00    1.00001096e+00    0.00000000e+00    9.99990853e-01    0.00000000e+00    9.99992326e-01    0.00000000e+00    9.99993793e-01    0.00000000e+00    9.99993333e-01    4.88617650e-04    1.00017680e+00    1.52306643e-03    3.86141400e-01    1.00170204e+00    3.57957137e-03    1.00139260e+00   -2.18876231e-03    1.00944844e+00   -1.76982577e-03    1.00048940e+00    3.81877474e-01    1.00556188e+00    0.00000000e+00    3.73381136e-04    1.00000227e+00
5402     5.40200000e-08    0.00000000e+00    3.47337438e-05    9.99996920e-01    0.00000000e+00    5.40913844e-06    9.99994503e-01    0.00000000e+00    1.99340850e-05    1.00006448e+00    2.81704516e-05    1.00005025e+00    9.99980493e-01    9.99971398e-01    0.00000000e+00    9.99990766e-01    0.00000000e+00    9.99992242e-01    0.00000000e+00    9.99993709e-01    0.00000000e+00    9.99993257e-01    1.45602689e-04    1.00019932e+00    6.40791004e-04    2.21191841e-01    1.00098619e+00    5.95936970e-03    1.00107890e+00    1.05443726e-02    1.02047805e+00    5.96924081e-03    1.00051682e+00    3.82631479e-01    1.01467312e+00    0.00000000e+00   -4.92938758e-04    9.99980043e-01
5403     5.40300000e-08    0.00000000e+00    5.87897887e-05    9.99998867e-01    0.00000000e+00    5.41795788e-06    9.99994464e-01    0.00000000e+00    4.53542628e-05    1.00002553e+00    2.35989203e-05    1.00004507e+00    1.00001288e+00    1.00000429e+00    0.00000000e+00    9.99990915e-01    0.00000000e+00    9.99992387e-01    0.00000000e+00    9.99993854e-01    0.00000000e+00    9.99993389e-01   -7.35750295e-05    1.00019366e+00    2.22132068e-04    7.82641590e-02    9.98746817e-01   -2.25688921e-03    9.99171786e-01    7.26613509e-03    1.00715844e+00    4.59177194e-03    9.99746728e-01    3.77811236e-01    1.00561807e+00    0.00000000e+00   -3.13380034e-04    1.00000509e+00
5404     5.40400000e-08    0.00000000e+00    5.13106844e-05    9.99996415e-01    0.00000000e+00    5.43292927e-06    9.99994092e-01    0.00000000e+00    3.38298031e-05    1.00004489e+00    1.97702154e-05    1.00003843e+00    9.99998292e-01    9.99999109e-01    0.00000000e+00    9.99990799e-01    0.00000000e+00    9.99992275e-01    0.00000000e+00    9.99993741e-01    0.00000000e+00    9.99993286e-01    1.90021712e-04    1.00017324e+00    4.32471084e-04    1.91093060e-02    9.99537333e-01   -3.09523763e-03    9.99727755e-01    5.15373091e-03    1.00207103e+00    3.17347214e-03    9.99923351e-01    3.75091479e-01    1.00160550e+00    0.00000000e+00   -3.89672842e-05    9.99995425e-01
5405     5.40500000e-08    0.00000000e+00    4.91657875e-05    9.99996608e-01    0.00000000e+00    5.44319374e-06    9.99994053e-01    0.00000000e+00    2.51210788e-05    1.00001500e+00    1.77412925e-05    1.00002445e+00    9.99996978e-01    9.99994636e-01    0.00000000e+00    9.99990847e-01    0.00000000e+00    9.99992324e-01    0.00000000e+00    9.99993793e-01    0.00000000e+00    9.99993347e-01    2.12992238e-04    1.00013301e+00    1.90883923e-04    4.44518293e-03    9.99851184e-01   -2.18006467e-03    9.99901850e-01    4.42961890e-03    1.00067468e+00    2.70221400e-03    9.99964164e-01    3.73342518e-01    1.00049954e+00    0.00000000e+00   -2.25131503e-06    9.99994484e-01
5406     5.40600000e-08    0.00000000e+00    4.89533988e-05    9.99996623e-01    0.00000000e+00    5.44259120e-06    9.99994043e-01    0.00000000e+00    2.23315039e-05    1.00000281e+00    1.62531598e-05    1.00001843e+00    9.99997477e-01    9.99994125e-01    0.00000000e+00    9.99990852e-01    0.00000000e+00    9.99992329e-01    0.00000000e+00    9.99993797e-01    0.00000000e+00    9.99993348e-01    1.99584819e-04    1.00011307e+00    8.44449361e-05    1.09296968e-03    9.99932474e-01   -1.52005944e-03    9.99946342e-01    4.02994270e-03    1.00023492e+00    2.45276064e-03    9.99974004e-01    3.71878169e-01    1.00015033e+00    0.00000000e+00    6.42885541e-06    9.99994575e-01
5407     5.40700000e-08    0.00000000e+00    4.91367089e-05    9.99996602e-01    0.00000000e+00    5.43976355e-06    9.99994038e-01    0.00000000e+00    2.07539291e-05    9.99994230e-01    1.48757589e-05    1.00001403e+00    9.99998346e-01    9.99994426e-01    0.00000000e+00    9.99990850e-01    0.00000000e+00    9.99992325e-01    0.00000000e+00    9.99993792e-01    0.00000000e+00    9.99993337e-01    1.78728684e-04    1.00009729e+00    5.67877467e-06    5.69735553e-05    9.99966145e-01   -9.12302135e-04    9.99964296e-01    3.69669769e-03    9.99991025e-01    2.24872383e-03    9.99977502e-01    3.70472097e-01    9.99956088e-01    0.00000000e+00    9.36843936e-06    9.99994878e-01
5408     5.40800000e-08    0.00000000e+00    4.92844272e-05    9.99996567e-01    0.00000000e+00    5.43933840e-06    9.99994031e-01    0.00000000e+00    1.93361241e-05    9.99991078e-01    1.38043165e-05    1.00001139e+00    9.99998627e-01    9.99994638e-01    0.00000000e+00    9.99990847e-01    0.00000000e+00    9.99992322e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993332e-01    1.67135860e-04    1.00008532e+00   -2.35003532e-05   -3.55368620e-04    9.99983176e-01   -5.39815310e-04    9.99975078e-01    3.42421928e-03    9.99857770e-01    2.08152726e-03    9.99980272e-01    3.69138253e-01    9.99850282e-01    0.00000000e+00    1.05115073e-05    9.99994969e-01
5409     5.40900000e-08    0.00000000e+00    4.93937538e-05    9.99996517e-01    0.00000000e+00    5.44150474e-06    9.99994019e-01    0.00000000e+00    1.80906571e-05    9.99993778e-01    1.30629007e-05    1.00001065e+00    9.99998272e-01    9.99994754e-01    0.00000000e+00    9.99990844e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993787e-01    0.00000000e+00    9.99993334e-01    1.65535035e-04    1.00007745e+00    8.08255893e-07   -9.49978689e-05    9.99982257e-01   -4.21106228e-04    9.99978124e-01    3.21728759e-03    9.99843855e-01    1.95406889e-03    9.99982256e-01    3.67882319e-01    9.99839874e-01    0.00000000e+00    9.71673849e-06    9.99994831e-01
5410     5.41000000e-08    0.00000000e+00    4.94917536e-05    9.99996475e-01    0.00000000e+00    5.44318663e-06    9.99994009e-01    0.00000000e+00    1.68977412e-05    9.99996012e-01    1.23523711e-05    1.00000984e+00    9.99997985e-01    9.99994851e-01    0.00000000e+00    9.99990842e-01    0.00000000e+00    9.99992318e-01    0.00000000e+00    9.99993786e-01    0.00000000e+00    9.99993336e-01    1.63959318e-04    1.00006974e+00    2.09848028e-05    1.22632475e-04    9.99981892e-01   -3.14561390e-04    9.99981093e-01    3.01958678e-03    9.99831655e-01    1.83245249e-03    9.99984152e-01    3.66640061e-01    9.99830967e-01    0.00000000e+00    9.06044486e-06    9.99994726e-01
5411     5.41100000e-08    0.00000000e+00    4.95153456e-05    9.99996482e-01    0.00000000e+00    5.44168614e-06    9.99994008e-01    0.00000000e+00    1.60500424e-05    9.99995194e-01    1.18447385e-05    1.00000867e+00    9.99998138e-01    9.99994816e-01    0.00000000e+00    9.99990844e-01    0.00000000e+00    9.99992320e-01    0.00000000e+00    9.99993788e-01    0.00000000e+00    9.99993336e-01    1.62548531e-04    1.00006302e+00    1.40171929e-05    5.94944672e-05    9.99985163e-01   -2.87925354e-04    9.99983561e-01    2.88252502e-03    9.99830712e-01    1.74921280e-03    9.99985466e-01    3.65487634e-01    9.99831918e-01    0.00000000e+00    9.31381615e-06    9.99994840e-01
