Index        {U}              V(V1)             V(V2)      
930      2.20000000e-01    5.06515320e-01    8.62734176e-01
931      2.21000000e-01    5.05722094e-01    8.63518080e-01
932      2.22000000e-01    5.04929437e-01    8.64301351e-01
933      2.23000000e-01    5.04137366e-01    8.65083972e-01
934      2.24000000e-01    5.03345897e-01    8.65865927e-01
935      2.25000000e-01    5.02555050e-01    8.66647199e-01
936      2.26000000e-01    5.01764844e-01    8.67427771e-01
937      2.27000000e-01    5.00975298e-01    8.68207625e-01
938      2.28000000e-01    5.00186434e-01    8.68986743e-01
939      2.29000000e-01    4.99398272e-01    8.69765105e-01
940      2.30000000e-01    4.98610836e-01    8.70542692e-01
941      2.31000000e-01    4.97824147e-01    8.71319484e-01
942      2.32000000e-01    4.97038231e-01    8.72095459e-01
943      2.33000000e-01    4.96253111e-01    8.72870596e-01
944      2.34000000e-01    4.95468815e-01    8.73644874e-01
945      2.35000000e-01    4.94685369e-01    8.74418268e-01
946      2.36000000e-01    4.93902800e-01    8.75190756e-01
947      2.37000000e-01    4.93121139e-01    8.75962313e-01
948      2.38000000e-01    4.92340415e-01    8.76732914e-01
949      2.39000000e-01    4.91560660e-01    8.77502533e-01
950      2.40000000e-01    4.90781907e-01    8.78271143e-01
951      2.41000000e-01    4.90004190e-01    8.79038718e-01
952      2.42000000e-01    4.89227544e-01    8.79805227e-01
953      2.43000000e-01    4.88452006e-01    8.80570643e-01
954      2.44000000e-01    4.87677615e-01    8.81334935e-01
955      2.45000000e-01    4.86904410e-01    8.82098072e-01
956      2.46000000e-01    4.86132434e-01    8.82860022e-01
957      2.47000000e-01    4.85361729e-01    8.83620751e-01
958      2.48000000e-01    4.84592341e-01    8.84380226e-01
959      2.49000000e-01    4.83824317e-01    8.85138413e-01
960      2.50000000e-01    4.83057704e-01    8.85895273e-01
961      2.51000000e-01    4.82292555e-01    8.86650772e-01
962      2.52000000e-01    4.81528922e-01    8.87404869e-01
963      2.53000000e-01    4.80766860e-01    8.88157526e-01
964      2.54000000e-01    4.80006426e-01    8.88908703e-01
965      2.55000000e-01    4.79247680e-01    8.89658358e-01
966      2.56000000e-01    4.78490683e-01    8.90406447e-01
967      2.57000000e-01    4.77735501e-01    8.91152927e-01
968      2.58000000e-01    4.76982201e-01    8.91897753e-01
969      2.59000000e-01    4.76230851e-01    8.92640878e-01
970      2.60000000e-01    4.75481525e-01    8.93382254e-01
971      2.61000000e-01    4.74734298e-01    8.94121832e-01
972      2.62000000e-01    4.73989248e-01    8.94859563e-01
973      2.63000000e-01    4.73246457e-01    8.95595394e-01
974      2.64000000e-01    4.72506008e-01    8.96329273e-01
975      2.65000000e-01    4.71767990e-01    8.97061146e-01
976      2.66000000e-01    4.71032494e-01    8.97790957e-01
977      2.67000000e-01    4.70299613e-01    8.98518650e-01
978      2.68000000e-01    4.69569445e-01    8.99244167e-01
979      2.69000000e-01    4.68842091e-01    8.99967449e-01
980      2.70000000e-01    4.68117657e-01    9.00688435e-01
981      2.71000000e-01    4.67396250e-01    9.01407065e-01
982      2.72000000e-01    4.66677983e-01    9.02123274e-01
983      2.73000000e-01    4.65962971e-01    9.02836999e-01
984      2.74000000e-01    4.65251333e-01    9.03548176e-01
985      2.75000000e-01    4.64543193e-01    9.04256737e-01
986      2.76000000e-01    4.63838678e-01    9.04962615e-01
987      2.77000000e-01    4.63137917e-01    9.05665743e-01
988      2.78000000e-01    4.62441046e-01    9.06366051e-01
989      2.79000000e-01    4.61748202e-01    9.07063469e-01
990      2.80000000e-01    4.61059526e-01    9.07757925e-01
991      2.81000000e-01    4.60375164e-01    9.08449348e-01
992      2.82000000e-01    4.59695264e-01    9.09137666e-01
993      2.83000000e-01    4.59019978e-01    9.09822804e-01
994      2.84000000e-01    4.58349460e-01    9.10504689e-01
995      2.85000000e-01    4.57683868e-01    9.11183247e-01
996      2.86000000e-01    4.57023362e-01    9.11858403e-01
997      2.87000000e-01    4.56368105e-01    9.12530081e-01
998      2.88000000e-01    4.55718263e-01    9.13198207e-01
999      2.89000000e-01    4.55074003e-01    9.13862704e-01
1000     2.90000000e-01    4.54435494e-01    9.14523496e-01
1001     2.91000000e-01    4.53802907e-01    9.15180509e-01
1002     2.92000000e-01    4.53176413e-01    9.15833666e-01
1003     2.93000000e-01    4.52556185e-01    9.16482891e-01
1004     2.94000000e-01    4.51942395e-01    9.17128110e-01
1005     2.95000000e-01    4.51335218e-01    9.17769247e-01
1006     2.96000000e-01    4.50734826e-01    9.18406227e-01
1007     2.97000000e-01    4.50141391e-01    9.19038978e-01
1008     2.98000000e-01    4.49555084e-01    9.19667424e-01
1009     2.99000000e-01    4.48976076e-01    9.20291494e-01
1010     3.00000000e-01    4.48404533e-01    9.20911115e-01
1011     3.01000000e-01    4.47840623e-01    9.21526216e-01
1012     3.02000000e-01    4.47284507e-01    9.22136726e-01
1013     3.03000000e-01    4.46736346e-01    9.22742576e-01
1014     3.04000000e-01    4.46196297e-01    9.23343697e-01
1015     3.05000000e-01    4.45664513e-01    9.23940022e-01
1016     3.06000000e-01    4.45141144e-01    9.24531484e-01
1017     3.07000000e-01    4.44626334e-01    9.25118018e-01
1018     3.08000000e-01    4.44120224e-01    9.25699559e-01
1019     3.09000000e-01    4.43622949e-01    9.26276045e-01
1020     3.10000000e-01    4.43134641e-01    9.26847413e-01
1021     3.11000000e-01    4.42655424e-01    9.27413603e-01
1022     3.12000000e-01    4.42185418e-01    9.27974555e-01
1023     3.13000000e-01    4.41724739e-01    9.28530211e-01
1024     3.14000000e-01    4.41273494e-01    9.29080515e-01
1025     3.15000000e-01    4.40831787e-01    9.29625409e-01
1026     3.16000000e-01    4.40399715e-01    9.30164840e-01
1027     3.17000000e-01    4.39977370e-01    9.30698754e-01
1028     3.18000000e-01    4.39564836e-01    9.31227100e-01
1029     3.19000000e-01    4.39162195e-01    9.31749825e-01
1030     3.20000000e-01    4.38769519e-01    9.32266881e-01
1031     3.21000000e-01    4.38386876e-01    9.32778218e-01
1032     3.22000000e-01    4.38014330e-01    9.33283789e-01
1033     3.23000000e-01    4.37651938e-01    9.33783548e-01
1034     3.24000000e-01    4.37299750e-01    9.34277448e-01
1035     3.25000000e-01    4.36957812e-01    9.34765447e-01
1036     3.26000000e-01    4.36626167e-01    9.35247500e-01
1037     3.27000000e-01    4.36304848e-01    9.35723564e-01
1038     3.28000000e-01    4.35993888e-01    9.36193599e-01
1039     3.29000000e-01    4.35693313e-01    9.36657564e-01
1040     3.30000000e-01    4.35403143e-01    9.37115419e-01
1041     3.31000000e-01    4.35123395e-01    9.37567125e-01
1042     3.32000000e-01    4.34854084e-01    9.38012644e-01
1043     3.33000000e-01    4.34595216e-01    9.38451939e-01
1044     3.34000000e-01    4.34346796e-01    9.38884973e-01
1045     3.35000000e-01    4.34108826e-01    9.39311710e-01
1046     3.36000000e-01    4.33881302e-01    9.39732116e-01
1047     3.37000000e-01    4.33664218e-01    9.40146155e-01
1048     3.38000000e-01    4.33457564e-01    9.40553793e-01
1049     3.39000000e-01    4.33261328e-01    9.40954998e-01
1050     3.40000000e-01    4.33075493e-01    9.41349736e-01
1051     3.41000000e-01    4.32900041e-01    9.41737975e-01
1052     3.42000000e-01    4.32734950e-01    9.42119683e-01
1053     3.43000000e-01    4.32580196e-01    9.42494829e-01
1054     3.44000000e-01    4.32435752e-01    9.42863383e-01
1055     3.45000000e-01    4.32301591e-01    9.43225313e-01
1056     3.46000000e-01    4.32177679e-01    9.43580589e-01
1057     3.47000000e-01    4.32063986e-01    9.43929183e-01
1058     3.48000000e-01    4.31960474e-01    9.44271064e-01
1059     3.49000000e-01    4.31867107e-01    9.44606203e-01
1060     3.50000000e-01    4.31783846e-01    9.44934573e-01
1061     3.51000000e-01    4.31710652e-01    9.45256145e-01
1062     3.52000000e-01    4.31647480e-01    9.45570890e-01
1063     3.53000000e-01    4.31594290e-01    9.45878781e-01
1064     3.54000000e-01    4.31551034e-01    9.46179791e-01
1065     3.55000000e-01    4.31517667e-01    9.46473893e-01
1066     3.56000000e-01    4.31494142e-01    9.46761059e-01
1067     3.57000000e-01    4.31480410e-01    9.47041262e-01
1068     3.58000000e-01    4.31476422e-01    9.47314477e-01
1069     3.59000000e-01    4.31482126e-01    9.47580677e-01
1070     3.60000000e-01    4.31497471e-01    9.47839836e-01
1071     3.61000000e-01    4.31522406e-01    9.48091928e-01
1072     3.62000000e-01    4.31556876e-01    9.48336927e-01
1073     3.63000000e-01    4.31600828e-01    9.48574808e-01
1074     3.64000000e-01    4.31654207e-01    9.48805546e-01
1075     3.65000000e-01    4.31716958e-01    9.49029115e-01
1076     3.66000000e-01    4.31789025e-01    9.49245490e-01
1077     3.67000000e-01    4.31870352e-01    9.49454646e-01
1078     3.68000000e-01    4.31960882e-01    9.49656560e-01
1079     3.69000000e-01    4.32060559e-01    9.49851205e-01
1080     3.70000000e-01    4.32169323e-01    9.50038559e-01
1081     3.71000000e-01    4.32287119e-01    9.50218596e-01
1082     3.72000000e-01    4.32413887e-01    9.50391293e-01
1083     3.73000000e-01    4.32549569e-01    9.50556625e-01
1084     3.74000000e-01    4.32694108e-01    9.50714569e-01
1085     3.75000000e-01    4.32847443e-01    9.50865101e-01
1086     3.76000000e-01    4.33009516e-01    9.51008198e-01
1087     3.77000000e-01    4.33180269e-01    9.51143836e-01
1088     3.78000000e-01    4.33359642e-01    9.51271992e-01
1089     3.79000000e-01    4.33547577e-01    9.51392643e-01
1090     3.80000000e-01    4.33744014e-01    9.51505766e-01
1091     3.81000000e-01    4.33948894e-01    9.51611338e-01
1092     3.82000000e-01    4.34162160e-01    9.51709336e-01
1093     3.83000000e-01    4.34383751e-01    9.51799739e-01
1094     3.84000000e-01    4.34613611e-01    9.51882523e-01
1095     3.85000000e-01    4.34851679e-01    9.51957667e-01
1096     3.86000000e-01    4.35097898e-01    9.52025148e-01
1097     3.87000000e-01    4.35352210e-01    9.52084945e-01
1098     3.88000000e-01    4.35614557e-01    9.52137035e-01
1099     3.89000000e-01    4.35884882e-01    9.52181399e-01
1100     3.90000000e-01    4.36163127e-01    9.52218013e-01
1101     3.91000000e-01    4.36449235e-01    9.52246857e-01
1102     3.92000000e-01    4.36743150e-01    9.52267911e-01
1103     3.93000000e-01    4.37044815e-01    9.52281153e-01
1104     3.94000000e-01    4.37354175e-01    9.52286562e-01
1105     3.95000000e-01    4.37671173e-01    9.52284120e-01
1106     3.96000000e-01    4.37995754e-01    9.52273805e-01
1107     3.97000000e-01    4.38327865e-01    9.52255597e-01
1108     3.98000000e-01    4.38667449e-01    9.52229478e-01
1109     3.99000000e-01    4.39014454e-01    9.52195428e-01
1110     4.00000000e-01    4.39368825e-01    9.52153427e-01
1111     4.01000000e-01    4.39730509e-01    9.52103457e-01
1112     4.02000000e-01    4.40099454e-01    9.52045500e-01
1113     4.03000000e-01    4.40475607e-01    9.51979537e-01
1114     4.04000000e-01    4.40858917e-01    9.51905551e-01
1115     4.05000000e-01    4.41249332e-01    9.51823524e-01
1116     4.06000000e-01    4.41646801e-01    9.51733438e-01
1117     4.07000000e-01    4.42051273e-01    9.51635277e-01
1118     4.08000000e-01    4.42462700e-01    9.51529025e-01
1119     4.09000000e-01    4.42881031e-01    9.51414665e-01
1120     4.10000000e-01    4.43306218e-01    9.51292182e-01
1121     4.11000000e-01    4.43738211e-01    9.51161561e-01
1122     4.12000000e-01    4.44176964e-01    9.51022786e-01
1123     4.13000000e-01    4.44622428e-01    9.50875844e-01
1124     4.14000000e-01    4.45074556e-01    9.50720720e-01
1125     4.15000000e-01    4.45533303e-01    9.50557401e-01
1126     4.16000000e-01    4.45998621e-01    9.50385875e-01
1127     4.17000000e-01    4.46470465e-01    9.50206129e-01
1128     4.18000000e-01    4.46948790e-01    9.50018152e-01
1129     4.19000000e-01    4.47433551e-01    9.49821932e-01
1130     4.20000000e-01    4.47924704e-01    9.49617458e-01
1131     4.21000000e-01    4.48422206e-01    9.49404722e-01
1132     4.22000000e-01    4.48926012e-01    9.49183713e-01
1133     4.23000000e-01    4.49436081e-01    9.48954424e-01
1134     4.24000000e-01    4.49952368e-01    9.48716846e-01
1135     4.25000000e-01    4.50474833e-01    9.48470972e-01
1136     4.26000000e-01    4.51003433e-01    9.48216796e-01
1137     4.27000000e-01    4.51538128e-01    9.47954313e-01
1138     4.28000000e-01    4.52078875e-01    9.47683517e-01
1139     4.29000000e-01    4.52625636e-01    9.47404406e-01
1140     4.30000000e-01    4.53178368e-01    9.47116976e-01
1141     4.31000000e-01    4.53737033e-01    9.46821224e-01
1142     4.32000000e-01    4.54301591e-01    9.46517151e-01
1143     4.33000000e-01    4.54872002e-01    9.46204756e-01
1144     4.34000000e-01    4.55448227e-01    9.45884039e-01
1145     4.35000000e-01    4.56030228e-01    9.45555004e-01
1146     4.36000000e-01    4.56617965e-01    9.45217652e-01
1147     4.37000000e-01    4.57211402e-01    9.44871987e-01
1148     4.38000000e-01    4.57810499e-01    9.44518016e-01
1149     4.39000000e-01    4.58415219e-01    9.44155745e-01
1150     4.40000000e-01    4.59025524e-01    9.43785181e-01
1151     4.41000000e-01    4.59641376e-01    9.43406333e-01
1152     4.42000000e-01    4.60262738e-01    9.43019211e-01
1153     4.43000000e-01    4.60889573e-01    9.42623826e-01
1154     4.44000000e-01    4.61521844e-01    9.42220192e-01
1155     4.45000000e-01    4.62159513e-01    9.41808322e-01
1156     4.46000000e-01    4.62802543e-01    9.41388232e-01
1157     4.47000000e-01    4.63450898e-01    9.40959939e-01
1158     4.48000000e-01    4.64104540e-01    9.40523460e-01
1159     4.49000000e-01    4.64763432e-01    9.40078773e-01
1160     4.50000000e-01    4.65427538e-01    9.39625882e-01
1161     4.51000000e-01    4.66096821e-01    9.39164812e-01
1162     4.52000000e-01    4.66771242e-01    9.38695587e-01
1163     4.53000000e-01    4.67450766e-01    9.38218236e-01
1164     4.54000000e-01    4.68135355e-01    9.37732788e-01
1165     4.55000000e-01    4.68824971e-01    9.37239274e-01
1166     4.56000000e-01    4.69519577e-01    9.36737726e-01
1167     4.57000000e-01    4.70219135e-01    9.36228178e-01
1168     4.58000000e-01    4.70923608e-01    9.35710667e-01
1169     4.59000000e-01    4.71632958e-01    9.35185230e-01
1170     4.60000000e-01    4.72347145e-01    9.34651907e-01
1171     4.61000000e-01    4.73066133e-01    9.34110738e-01
1172     4.62000000e-01    4.73789882e-01    9.33561767e-01
1173     4.63000000e-01    4.74518353e-01    9.33005038e-01
1174     4.64000000e-01    4.75251508e-01    9.32440597e-01
1175     4.65000000e-01    4.75989306e-01    9.31868493e-01
1176     4.66000000e-01    4.76731708e-01    9.31288776e-01
1177     4.67000000e-01    4.77478674e-01    9.30701497e-01
1178     4.68000000e-01    4.78230164e-01    9.30106709e-01
1179     4.69000000e-01    4.78986137e-01    9.29504468e-01
1180     4.70000000e-01    4.79746551e-01    9.28894829e-01
1181     4.71000000e-01    4.80511367e-01    9.28277853e-01
1182     4.72000000e-01    4.81280542e-01    9.27653597e-01
1183     4.73000000e-01    4.82054034e-01    9.27022125e-01
1184     4.74000000e-01    4.82831801e-01    9.26383499e-01
1185     4.75000000e-01    4.83613799e-01    9.25737784e-01
1186     4.76000000e-01    4.84399987e-01    9.25085047e-01
1187     4.77000000e-01    4.85190321e-01    9.24425355e-01
1188     4.78000000e-01    4.85984756e-01    9.23758777e-01
1189     4.79000000e-01    4.86783249e-01    9.23085384e-01
1190     4.80000000e-01    4.87585755e-01    9.22405248e-01
1191     4.81000000e-01    4.88392230e-01    9.21718442e-01
1192     4.82000000e-01    4.89202628e-01    9.21025042e-01
1193     4.83000000e-01    4.90016903e-01    9.20325122e-01
1194     4.84000000e-01    4.90835011e-01    9.19618760e-01
1195     4.85000000e-01    4.91656904e-01    9.18906034e-01
1196     4.86000000e-01    4.92482537e-01    9.18187024e-01
1197     4.87000000e-01    4.93311862e-01    9.17461808e-01
1198     4.88000000e-01    4.94144833e-01    9.16730469e-01
1199     4.89000000e-01    4.94981401e-01    9.15993088e-01
1200     4.90000000e-01    4.95821521e-01    9.15249749e-01
1201     4.91000000e-01    4.96665142e-01    9.14500534e-01
1202     4.92000000e-01    4.97512219e-01    9.13745528e-01
1203     4.93000000e-01    4.98362702e-01    9.12984816e-01
1204     4.94000000e-01    4.99216542e-01    9.12218484e-01
1205     4.95000000e-01    5.00073692e-01    9.11446616e-01
1206     4.96000000e-01    5.00934102e-01    9.10669300e-01
1207     4.97000000e-01    5.01797724e-01    9.09886623e-01
1208     4.98000000e-01    5.02664508e-01    9.09098670e-01
1209     4.99000000e-01    5.03534405e-01    9.08305530e-01
1210     5.00000000e-01    5.04407366e-01    9.07507290e-01
1211     5.01000000e-01    5.05283342e-01    9.06704036e-01
1212     5.02000000e-01    5.06162284e-01    9.05895858e-01
1213     5.03000000e-01    5.07044142e-01    9.05082842e-01
1214     5.04000000e-01    5.07928867e-01    9.04265075e-01
1215     5.05000000e-01    5.08816410e-01    9.03442645e-01
1216     5.06000000e-01    5.09706722e-01    9.02615639e-01
1217     5.07000000e-01    5.10599754e-01    9.01784143e-01
1218     5.08000000e-01    5.11495456e-01    9.00948243e-01
1219     5.09000000e-01    5.12393781e-01    9.00108027e-01
1220     5.10000000e-01    5.13294679e-01    8.99263578e-01
1221     5.11000000e-01    5.14198103e-01    8.98414983e-01
1222     5.12000000e-01    5.15104004e-01    8.97562326e-01
1223     5.13000000e-01    5.16012334e-01    8.96705690e-01
1224     5.14000000e-01    5.16923047e-01    8.95845159e-01
1225     5.15000000e-01    5.17836093e-01    8.94980815e-01
1226     5.16000000e-01    5.18751427e-01    8.94112741e-01
1227     5.17000000e-01    5.19669003e-01    8.93241017e-01
1228     5.18000000e-01    5.20588773e-01    8.92365723e-01
1229     5.19000000e-01    5.21510691e-01    8.91486940e-01
1230     5.20000000e-01    5.22434713e-01    8.90604744e-01
1231     5.21000000e-01    5.23360794e-01    8.89719215e-01
1232     5.22000000e-01    5.24288888e-01    8.88830428e-01
1233     5.23000000e-01    5.25218952e-01    8.87938460e-01
1234     5.24000000e-01    5.26150941e-01    8.87043385e-01
1235     5.25000000e-01    5.27084814e-01    8.86145277e-01
1236     5.26000000e-01    5.28020526e-01    8.85244208e-01
1237     5.27000000e-01    5.28958037e-01    8.84340250e-01
1238     5.28000000e-01    5.29897303e-01    8.83433474e-01
1239     5.29000000e-01    5.30838286e-01    8.82523949e-01
1240     5.30000000e-01    5.31780943e-01    8.81611743e-01
1241     5.31000000e-01    5.32725235e-01    8.80696924e-01
1242     5.32000000e-01    5.33671123e-01    8.79779557e-01
1243     5.33000000e-01    5.34618568e-01    8.78859708e-01
1244     5.34000000e-01    5.35567532e-01    8.77937441e-01
1245     5.35000000e-01    5.36517977e-01    8.77012817e-01
1246     5.36000000e-01    5.37469867e-01    8.76085899e-01
1247     5.37000000e-01    5.38423164e-01    8.75156747e-01
1248     5.38000000e-01    5.39377835e-01    8.74225421e-01
1249     5.39000000e-01    5.40333843e-01    8.73291978e-01
1250     5.40000000e-01    5.41291154e-01    8.72356474e-01
1251     5.41000000e-01    5.42249735e-01    8.71418967e-01
1252     5.42000000e-01    5.43209551e-01    8.70479511e-01
1253     5.43000000e-01    5.44170572e-01    8.69538159e-01
1254     5.44000000e-01    5.45132765e-01    8.68594963e-01
1255     5.45000000e-01    5.46096098e-01    8.67649975e-01
1256     5.46000000e-01    5.47060542e-01    8.66703245e-01
1257     5.47000000e-01    5.48026066e-01    8.65754823e-01
1258     5.48000000e-01    5.48992641e-01    8.64804755e-01
1259     5.49000000e-01    5.49960238e-01    8.63853088e-01
1260     5.50000000e-01    5.50928829e-01    8.62899870e-01
1261     5.51000000e-01    5.51898387e-01    8.61945144e-01
1262     5.52000000e-01    5.52868885e-01    8.60988953e-01
1263     5.53000000e-01    5.53840296e-01    8.60031342e-01
1264     5.54000000e-01    5.54812596e-01    8.59072350e-01
1265     5.55000000e-01    5.55785758e-01    8.58112020e-01
1266     5.56000000e-01    5.56759759e-01    8.57150390e-01
1267     5.57000000e-01    5.57734574e-01    8.56187499e-01
1268     5.58000000e-01    5.58710181e-01    8.55223385e-01
1269     5.59000000e-01    5.59686556e-01    8.54258084e-01
1270     5.60000000e-01    5.60663677e-01    8.53291633e-01
1271     5.61000000e-01    5.61641523e-01    8.52324066e-01
1272     5.62000000e-01    5.62620072e-01    8.51355417e-01
1273     5.63000000e-01    5.63599304e-01    8.50385720e-01
1274     5.64000000e-01    5.64579199e-01    8.49415006e-01
1275     5.65000000e-01    5.65559738e-01    8.48443307e-01
1276     5.66000000e-01    5.66540901e-01    8.47470653e-01
1277     5.67000000e-01    5.67522669e-01    8.46497075e-01
1278     5.68000000e-01    5.68505025e-01    8.45522601e-01
1279     5.69000000e-01    5.69487951e-01    8.44547258e-01
1280     5.70000000e-01    5.70471430e-01    8.43571076e-01
1281     5.71000000e-01    5.71455445e-01    8.42594079e-01
1282     5.72000000e-01    5.72439980e-01    8.41616294e-01
1283     5.73000000e-01    5.73425019e-01    8.40637746e-01
1284     5.74000000e-01    5.74410547e-01    8.39658460e-01
1285     5.75000000e-01    5.75396549e-01    8.38678459e-01
1286     5.76000000e-01    5.76383011e-01    8.37697766e-01
1287     5.77000000e-01    5.77369918e-01    8.36716403e-01
1288     5.78000000e-01    5.78357256e-01    8.35734393e-01
1289     5.79000000e-01    5.79345013e-01    8.34751756e-01
1290     5.80000000e-01    5.80333174e-01    8.33768513e-01
1291     5.81000000e-01    5.81321729e-01    8.32784684e-01
1292     5.82000000e-01    5.82310664e-01    8.31800288e-01
1293     5.83000000e-01    5.83299967e-01    8.30815343e-01
1294     5.84000000e-01    5.84289627e-01    8.29829869e-01
1295     5.85000000e-01    5.85279633e-01    8.28843882e-01
1296     5.86000000e-01    5.86269974e-01    8.27857399e-01
1297     5.87000000e-01    5.87260639e-01    8.26870438e-01
1298     5.88000000e-01    5.88251618e-01    8.25883013e-01
1299     5.89000000e-01    5.89242901e-01    8.24895142e-01
1300     5.90000000e-01    5.90234478e-01    8.23906838e-01
1301     5.91000000e-01    5.91226340e-01    8.22918116e-01
1302     5.92000000e-01    5.92218478e-01    8.21928992e-01
1303     5.93000000e-01    5.93210883e-01    8.20939477e-01
1304     5.94000000e-01    5.94203546e-01    8.19949586e-01
1305     5.95000000e-01    5.95196459e-01    8.18959331e-01
1306     5.96000000e-01    5.96189614e-01    8.17968725e-01
1307     5.97000000e-01    5.97183004e-01    8.16977781e-01
1308     5.98000000e-01    5.98176619e-01    8.15986508e-01
1309     5.99000000e-01    5.99170454e-01    8.14994920e-01
1310     6.00000000e-01    6.00164501e-01    8.14003027e-01
1311     6.01000000e-01    6.01158753e-01    8.13010839e-01
1312     6.02000000e-01    6.02153203e-01    8.12018367e-01
1313     6.03000000e-01    6.03147845e-01    8.11025620e-01
1314     6.04000000e-01    6.04142672e-01    8.10032609e-01
1315     6.05000000e-01    6.05137679e-01    8.09039342e-01
1316     6.06000000e-01    6.06132859e-01    8.08045828e-01
1317     6.07000000e-01    6.07128207e-01    8.07052077e-01
1318     6.08000000e-01    6.08123717e-01    8.06058096e-01
1319     6.09000000e-01    6.09119384e-01    8.05063894e-01
1320     6.10000000e-01    6.10115202e-01    8.04069478e-01
1321     6.11000000e-01    6.11111167e-01    8.03074856e-01
1322     6.12000000e-01    6.12107273e-01    8.02080036e-01
1323     6.13000000e-01    6.13103516e-01    8.01085024e-01
1324     6.14000000e-01    6.14099892e-01    8.00089827e-01
1325     6.15000000e-01    6.15096395e-01    7.99094452e-01
1326     6.16000000e-01    6.16093021e-01    7.98098906e-01
1327     6.17000000e-01    6.17089767e-01    7.97103194e-01
1328     6.18000000e-01    6.18086628e-01    7.96107322e-01
1329     6.19000000e-01    6.19083600e-01    7.95111296e-01
1330     6.20000000e-01    6.20080680e-01    7.94115122e-01
1331     6.21000000e-01    6.21077864e-01    7.93118805e-01
1332     6.22000000e-01    6.22075148e-01    7.92122351e-01
1333     6.23000000e-01    6.23072528e-01    7.91125763e-01
1334     6.24000000e-01    6.24070003e-01    7.90129048e-01
1335     6.25000000e-01    6.25067567e-01    7.89132209e-01
1336     6.26000000e-01    6.26065219e-01    7.88135252e-01
1337     6.27000000e-01    6.27062956e-01    7.87138180e-01
1338     6.28000000e-01    6.28060773e-01    7.86140998e-01
1339     6.29000000e-01    6.29058669e-01    7.85143709e-01
1340     6.30000000e-01    6.30056641e-01    7.84146319e-01
1341     6.31000000e-01    6.31054686e-01    7.83148829e-01
1342     6.32000000e-01    6.32052801e-01    7.82151245e-01
1343     6.33000000e-01    6.33050985e-01    7.81153569e-01
1344     6.34000000e-01    6.34049234e-01    7.80155805e-01
1345     6.35000000e-01    6.35047547e-01    7.79157957e-01
1346     6.36000000e-01    6.36045921e-01    7.78160026e-01
1347     6.37000000e-01    6.37044354e-01    7.77162017e-01
1348     6.38000000e-01    6.38042845e-01    7.76163933e-01
1349     6.39000000e-01    6.39041390e-01    7.75165775e-01
1350     6.40000000e-01    6.40039988e-01    7.74167547e-01
1351     6.41000000e-01    6.41038638e-01    7.73169251e-01
1352     6.42000000e-01    6.42037337e-01    7.72170891e-01
1353     6.43000000e-01    6.43036083e-01    7.71172467e-01
1354     6.44000000e-01    6.44034875e-01    7.70173984e-01
1355     6.45000000e-01    6.45033712e-01    7.69175442e-01
1356     6.46000000e-01    6.46032592e-01    7.68176845e-01
1357     6.47000000e-01    6.47031512e-01    7.67178193e-01
1358     6.48000000e-01    6.48030473e-01    7.66179490e-01
1359     6.49000000e-01    6.49029472e-01    7.65180737e-01
1360     6.50000000e-01    6.50028507e-01    7.64181936e-01
1361     6.51000000e-01    6.51027579e-01    7.63183089e-01
1362     6.52000000e-01    6.52026685e-01    7.62184198e-01
1363     6.53000000e-01    6.53025823e-01    7.61185263e-01
1364     6.54000000e-01    6.54024994e-01    7.60186288e-01
1365     6.55000000e-01    6.55024196e-01    7.59187273e-01
1366     6.56000000e-01    6.56023427e-01    7.58188220e-01
1367     6.57000000e-01    6.57022686e-01    7.57189130e-01
1368     6.58000000e-01    6.58021974e-01    7.56190005e-01
1369     6.59000000e-01    6.59021288e-01    7.55190846e-01
1370     6.60000000e-01    6.60020627e-01    7.54191655e-01
1371     6.61000000e-01    6.61019991e-01    7.53192432e-01
1372     6.62000000e-01    6.62019379e-01    7.52193179e-01
1373     6.63000000e-01    6.63018790e-01    7.51193897e-01
1374     6.64000000e-01    6.64018223e-01    7.50194586e-01
1375     6.65000000e-01    6.65017677e-01    7.49195250e-01
1376     6.66000000e-01    6.66017151e-01    7.48195887e-01
1377     6.67000000e-01    6.67016646e-01    7.47196499e-01
1378     6.68000000e-01    6.68016159e-01    7.46197087e-01
1379     6.69000000e-01    6.69015690e-01    7.45197653e-01
1380     6.70000000e-01    6.70015240e-01    7.44198196e-01
1381     6.71000000e-01    6.71014806e-01    7.43198718e-01
1382     6.72000000e-01    6.72014389e-01    7.42199219e-01
1383     6.73000000e-01    6.73013987e-01    7.41199701e-01
1384     6.74000000e-01    6.74013600e-01    7.40200164e-01
1385     6.75000000e-01    6.75013229e-01    7.39200608e-01
1386     6.76000000e-01    6.76012871e-01    7.38201036e-01
1387     6.77000000e-01    6.77012527e-01    7.37201446e-01
1388     6.78000000e-01    6.78012196e-01    7.36201840e-01
1389     6.79000000e-01    6.79011877e-01    7.35202218e-01
1390     6.80000000e-01    6.80011571e-01    7.34202582e-01
1391     6.81000000e-01    6.81011276e-01    7.33202931e-01
1392     6.82000000e-01    6.82010992e-01    7.32203266e-01
1393     6.83000000e-01    6.83010720e-01    7.31203588e-01
1394     6.84000000e-01    6.84010457e-01    7.30203898e-01
1395     6.85000000e-01    6.85010205e-01    7.29204195e-01
1396     6.86000000e-01    6.86009962e-01    7.28204480e-01
1397     6.87000000e-01    6.87009729e-01    7.27204753e-01
